"","jday","Site","month","TS.5","TS.10","TS.30","RH","PARin","SWin","VPD","Precip","Ta"
"176",88,"BB2","Mar",7.61728395138889,7.30723498611111,6.99861238194444,94.1200319574521,74.9724418958333,30.879734,0.0643741751834927,0.325,7.89890883333333
"177",89,"BB1","Mar",8.648317125,8.42053752083333,NA,79.5002310416667,441.366143723597,186.261313416667,0.261039060163239,0.03125,9.53998045833333
"178",89,"BB2","Mar",8.37947179861111,7.9832023125,7.66614700694444,75.9689925395771,421.956781791667,172.24085375,0.299276004781171,0.0395833333333333,8.56785972916667
"179",90,"BB1","Mar",9.14464297916667,8.91804627083333,NA,81.5823045833333,248.781415080946,101.989944895833,0.188606998676687,0.0708333333333333,7.239522625
"180",90,"BB2","Mar",8.27679079861111,8.27729415972222,8.01077264583333,78.3349151671792,240.47231425,97.0806046041667,0.232885189307374,0.0895833333333333,6.3887015
"181",91,"BB1","Mar",8.71802347916667,8.59366670833333,NA,83.527415,496.905218461304,210.362484,0.176119007018716,0.0145833333333333,6.45199666666667
"182",91,"BB2","Mar",7.83056831944444,7.74931489583333,7.68022330555556,80.54520248695,493.198755583333,198.681866875,0.201713209306466,0.0166666666666667,5.34221454166667
"183",92,"BB1","Apr",9.13252320833333,8.93738535416667,NA,80.8999754166667,279.483680473156,117.154412458333,0.18552537199219,0.15625,5.4445531875
"184",92,"BB2","Apr",7.62391474305556,7.86830955555556,7.89266328472222,77.5595640652208,262.716483791667,108.3539038125,0.201809131581985,0.229166666666667,4.4017528125
"185",93,"BB1","Apr",8.77804739583333,8.72106833333333,NA,70.0919302083333,300.951841930541,123.2127639375,0.272801661650242,0.00416666666666667,5.53595141666667
"186",93,"BB2","Apr",7.36209739583333,7.49062804166667,7.47855778472222,65.2780580536354,286.6160750625,119.3404043125,0.295248905004591,0.00208333333333333,4.4212776875
"187",94,"BB1","Apr",8.81647795833333,8.6886648125,NA,75.316083125,460.673768071119,195.629538458333,0.237690248361436,0,5.60242916666667
"188",94,"BB2","Apr",7.48687108333333,7.55301542361111,7.4597830625,71.2144197374313,418.385771229167,175.345471604167,0.265471623726369,0,4.37275854166667
"189",95,"BB1","Apr",8.84857297916667,8.74129395833333,NA,72.8146652083333,365.886401396517,151.13397875,0.299228056603768,0.0229166666666667,6.065495625
"190",95,"BB2","Apr",7.12909718055556,7.28186458333333,7.32254050694444,68.3719835161854,377.257055354167,155.155500458333,0.313947530611162,0.0625,4.8724124375
"191",96,"BB1","Apr",9.0637118125,8.8443114375,NA,74.035799375,533.637798374928,223.042199416667,0.318175025717901,0,6.74492933333333
"192",96,"BB2","Apr",7.7281135,7.65706670833333,7.467284625,69.7595949037938,509.816020833333,208.186622729167,0.330133574348885,0,4.958794375
"193",97,"BB1","Apr",9.43453939583333,9.16831595833333,NA,79.4881554166667,574.176172615131,235.7962724375,0.278957564343388,0,6.84593477083333
"194",97,"BB2","Apr",7.63793045833333,7.58221220138889,7.43625966666667,75.9552706446208,546.875331375,219.1555371875,0.303980735538481,0,4.79178795833333
"195",98,"BB1","Apr",9.948867875,9.55351258333333,NA,76.5834597916667,539.90907507181,225.066507770833,0.311689326392103,0,7.902923
"196",98,"BB2","Apr",8.2323775625,8.01675852777778,7.68761176388889,72.6545778650646,500.664290479167,206.8504453125,0.341762599143972,0,6.01836320833333
"197",99,"BB1","Apr",10.1118051875,9.774199,NA,76.9191122916667,594.170021473886,244.001612208333,0.339176091058068,0,7.84368129166667
"198",99,"BB2","Apr",8.15149755555556,8.04141785416667,7.68223301388889,73.0359898703896,553.596580270833,228.1436575,0.379592828550664,0,5.97242291666667
"199",100,"BB1","Apr",10.5196105,10.08089,NA,77.164876875,612.516149003927,250.979130145833,0.362906065674103,0,9.58681
"200",100,"BB2","Apr",8.74533496527778,8.30269235416667,7.87640792361111,73.3152595393688,568.134316708333,232.072481166667,0.392983284302453,0,7.57126870833333
"201",101,"BB1","Apr",11.1934814583333,10.6303375,NA,83.032,598.297112627549,237.983961458333,0.266775039462439,0,10.4880056041667
"202",101,"BB2","Apr",9.52328934027778,8.95210667361111,8.37028389583333,79.98224756,533.5239434375,214.131389104167,0.29018619589778,0,8.40240410416667
"203",102,"BB1","Apr",11.7379277083333,11.1383454166667,NA,68.4831322916667,623.143258626462,260.1674660625,0.467336340848037,0,10.566690125
"204",102,"BB2","Apr",9.73659147222222,9.3308140625,8.76962196527778,63.4499327169896,555.368065020833,236.788333375,0.476405508767177,0,8.94941283333333
"205",103,"BB1","Apr",11.3481614583333,11.037266875,NA,58.0671360416667,649.129058940058,273.6498300625,0.591711427594852,0,8.173382875
"206",103,"BB2","Apr",8.58314618055556,8.65600757638889,8.42139785416667,51.6139236982271,587.165723416667,252.360836104167,0.591389742650297,0,5.99194141666667
"207",104,"BB1","Apr",10.9962060416667,10.7555933333333,NA,62.8310883333333,623.106374402633,254.128830333333,0.544740165545445,0,8.80846297916667
"208",104,"BB2","Apr",8.42779635416667,8.18973594444445,7.9887998125,57.0273456058167,561.235863291667,234.421716520833,0.556629473819319,0,6.67771175
"209",105,"BB1","Apr",11.2820489583333,10.8832054166667,NA,72.857813125,639.440646795214,251.80871825,0.40568276154431,0,10.1929273125
"210",105,"BB2","Apr",9.5335080625,8.89516359722222,8.28234295833333,68.4210137883313,560.657852479167,235.435972333333,0.419961702434564,0,7.8090793125
"211",106,"BB1","Apr",11.7774027083333,11.2743752083333,NA,76.298058125,654.966086696162,265.87060625,0.419110123079214,0,11.0291091666667
"212",106,"BB2","Apr",9.83365301388889,9.29997769444445,8.61047817361111,72.3302673891812,557.8848981875,242.278932354167,0.447234611156755,0,8.82554258333333
"213",107,"BB1","Apr",12.1576845833333,11.631090625,NA,65.9536533333333,673.469532728759,274.909760958333,0.670406705137864,0,11.629153
"214",107,"BB2","Apr",9.66836013888889,9.20168806944444,8.69070809722222,60.5756098922667,588.9449584375,252.498086666667,0.693334286219027,0,9.308418625
"215",108,"BB1","Apr",12.2316291666667,11.8199329166667,NA,73.2088452083333,416.875823571663,157.572783958333,0.418278839100188,0.00625,10.6775910625
"216",108,"BB2","Apr",10.0924192569444,9.51285945833333,8.91022673611111,68.8199020755854,350.006234020833,144.162007125,0.441808023756441,0,8.53419110416667
"217",109,"BB1","Apr",12.5363733333333,11.96596125,NA,80.64776875,626.10308475652,247.5027799375,0.312919984137886,0.00208333333333333,12.7944898958333
"218",109,"BB2","Apr",11.4820888819444,10.4836803402778,9.52430211805556,77.2729740636875,558.2602090625,232.768778041667,0.362827872872262,0.00416666666666667,11.5611329791667
"219",110,"BB1","Apr",13.1716108333333,12.5414775,NA,82.0729235416667,546.402725637922,214.351704291667,0.275043228659383,0,12.0514447083333
"220",110,"BB2","Apr",12.1489623680556,11.1914703333333,10.1368303402778,78.8924202081021,492.401694104167,210.8367115625,0.319086402261878,0,10.49685975
"221",111,"BB1","Apr",13.2495904166667,12.69605125,NA,83.10069375,619.208507529284,244.683155208333,0.304241548945603,0,11.9903560625
"222",111,"BB2","Apr",12.2085458611111,11.2812102847222,10.3619425,80.0603063289375,551.943366791667,230.16541775,0.352402887024649,0,10.1074592291667
"223",112,"BB1","Apr",13.7850727083333,13.1696608333333,NA,80.0330927083333,536.077845012153,208.594732791667,0.284089112415125,0,11.637062375
"224",112,"BB2","Apr",12.1429635833333,11.5766954861111,10.7022885347222,76.5744992372604,455.577978875,189.61821425,0.326598227405726,0,10.5080863958333
"225",113,"BB1","Apr",13.2119758333333,12.9148327083333,NA,94.5398391666667,165.939352192564,59.6846736458333,0.0714319290137895,0.183333333333333,10.4185176458333
"226",113,"BB2","Apr",11.3973492361111,11.2326538888889,10.7252779097222,93.0589504402583,130.685600375,55.3691324583333,0.0617791053236674,0.28125,9.30378052083333
"227",114,"BB1","Apr",12.883140625,12.5929904166667,NA,89.464449375,516.414032047844,205.874398604167,0.161012140998706,0.00208333333333333,11.242663875
"228",114,"BB2","Apr",11.8428282847222,11.2139705486111,10.6087629236111,87.2916327582938,439.8330519375,186.998533416667,0.189891168200743,0.00416666666666667,9.7868536875
"229",115,"BB1","Apr",13.0866385416667,12.752630625,NA,81.5175664583333,346.999183701126,131.376792354167,0.288702630700678,0.00208333333333333,11.9847780416667
"230",115,"BB2","Apr",11.822842,11.2768482569444,10.6809053055556,78.2613512935979,301.070844416667,120.825618291667,0.313636457416815,0,10.6349046666667
"231",116,"BB1","Apr",13.3522364583333,12.91449875,NA,77.3138764583333,543.597387440223,218.586117854167,0.363829881867679,0.0854166666666667,12.8795146666667
"232",116,"BB2","Apr",12.3160546458333,11.7283094444444,11.0328822916667,73.4845722358979,495.014924791667,211.781706791667,0.406302005815989,0.11875,11.9443186041667
"233",117,"BB1","Apr",13.1303195833333,12.86340875,NA,78.7854745833333,398.375183933551,151.431221625,0.313596951626564,0.0791666666666667,11.0195963958333
"234",117,"BB2","Apr",11.5225235486111,11.2682555,10.8789551388889,75.1567933332792,353.640400145833,142.889459270833,0.334372023659705,0.11875,9.52133583333333
"235",118,"BB1","Apr",13.038791875,12.7069127083333,NA,74.9765158333333,604.045458036263,241.288602833333,0.397388070575934,0.0375,12.195121875
"236",118,"BB2","Apr",11.7780876736111,11.3525411805556,10.8745814305556,70.8285592368917,519.908861541667,218.702995416667,0.437396322649188,0.0479166666666667,11.1260105
"237",119,"BB1","Apr",12.9574270833333,12.7143860416667,NA,78.4673189583333,288.541732209606,103.572434583333,0.309166073820343,0,10.4670283333333
"238",119,"BB2","Apr",10.8425380763889,10.889251625,10.7029823888889,74.7952635519229,245.788538083333,96.4809444375,0.327997947360825,0,8.69816725
"239",120,"BB1","Apr",12.341395625,12.2454058333333,NA,86.5401822916667,259.397713163955,93.8141695,0.205868047407193,0.0395833333333333,10.6705454791667
"240",120,"BB2","Apr",10.7944687083333,10.5942732291667,10.3182204930556,83.9687003434896,224.538423625,89.3580100833333,0.228742264338061,0.0541666666666667,9.32881508333333
"241",121,"BB1","Apr",12.6402439583333,12.307829375,NA,73.9625758333333,661.647372175223,259.668152208333,0.393481509879462,0,12.394541
"242",121,"BB2","Apr",11.8648501875,11.1258285138889,10.4892241458333,69.6763887966917,561.425256895833,236.768843,0.445406481565448,0,11.2296972083333
"243",122,"BB1","May",13.3074016666667,12.826156875,NA,69.7989635416667,506.877873208207,197.4275700625,0.520650428190391,0.00625,13.3045839166667
"244",122,"BB2","May",12.7135241388889,11.8843128472222,11.0146346527778,64.9451512413021,443.272182979167,185.936381666667,0.546635665786379,0.0229166666666667,12.1686951666667
"245",123,"BB1","May",13.4107202083333,13.09135875,NA,82.2581579166667,187.257866023812,68.7826068541667,0.248077121410523,0.1875,11.80549275
"246",123,"BB2","May",11.7854222222222,11.6573802777778,11.2480456944444,79.1029075854458,153.873513416667,64.7084255625,0.274487350889069,0.283333333333333,10.8107475208333
"247",124,"BB1","May",12.6681779166667,12.5401827083333,NA,81.8211020833333,620.932500413988,247.081631458333,0.238482058738721,0.00625,9.5841933125
"248",124,"BB2","May",11.4862700902778,11.2458114583333,10.9439641319444,78.6062679303542,556.0593988125,237.112180729167,0.26583843332457,0.00625,7.91118920833333
"249",125,"BB1","May",12.6850654166667,12.518856875,NA,71.4352291666667,486.276835673998,190.549675166667,0.487385741541713,0.00625,11.5911281458333
"250",125,"BB2","May",11.1117654444444,10.9646785625,10.7478660625,66.8044889589583,406.960950395833,173.598428708333,0.511138577142937,0.00208333333333333,10.22926
"251",126,"BB1","May",13.2110827083333,12.7619152083333,NA,76.0060289583333,763.771510947473,302.623265479167,0.476159072952639,0.0270833333333333,14.2483063125
"252",126,"BB2","May",12.7178872708333,11.8821372847222,10.9866534722222,71.9984258862229,637.479655104167,278.157928833333,0.501583045239285,0.05625,12.8355045833333
"253",127,"BB1","May",14.4089352083333,13.7427897916667,NA,69.4267572916667,692.952763683751,279.839386916667,0.505253177211399,0.0416666666666667,13.1453963958333
"254",127,"BB2","May",12.9970642986111,12.4447286111111,11.6698825,64.5222021132396,588.164803854167,260.9445014375,0.553947427280113,0.0395833333333333,12.3663606875
"255",128,"BB1","May",14.2662127083333,13.76807,NA,71.8478297916667,784.441453520394,316.040929229167,0.491184160213987,0,12.58815775
"256",128,"BB2","May",12.1712751111111,11.9565529027778,11.5996421527778,67.2733394271646,657.147384958333,290.557764458333,0.534459875062639,0,11.4825812291667
"257",129,"BB1","May",14.4013058333333,13.87807625,NA,62.507419375,793.05681386223,319.118151708333,0.906041067595563,0,15.8038657708333
"258",129,"BB2","May",12.9310286875,12.35009675,11.6535224305556,56.6595508583938,655.808454604167,291.126413833333,0.930340526783003,0,14.1739039166667
"259",130,"BB1","May",15.06701125,14.370153125,NA,65.6074970833333,714.371579829693,277.604684979167,0.948550593345043,0,17.7822653541667
"260",130,"BB2","May",14.0118440277778,13.1320087916667,12.0434773611111,60.1822621607042,588.279977916667,254.185645791667,0.99536298767481,0,16.02728325
"261",131,"BB1","May",15.6638975,14.8918608333333,NA,64.6971033333333,738.255892428876,285.7803293125,1.02897742205714,0,18.7027238958333
"262",131,"BB2","May",14.6913164652778,13.6946881805556,12.4424282638889,59.1477544307667,597.287111166667,259.126744770833,1.07770998849248,0,17.0299743958333
"263",132,"BB1","May",16.1316775,15.3398333333333,NA,67.63138,577.944543240714,218.153325583333,0.878548292358174,0.127083333333333,18.0521279166667
"264",132,"BB2","May",15.1994047569444,14.1531306458333,12.8391614583333,62.4820610354,455.18280525,196.0518185,0.91790919004919,0.2,16.5909791875
"265",133,"BB1","May",15.9778366666667,15.475873125,NA,89.8345064583333,375.442282889617,140.00053025,0.190042387648037,0.254166666666667,14.1902647916667
"266",133,"BB2","May",14.8283173888889,14.2707041180556,13.3363053472222,87.7121397237979,335.123415791667,140.466604083333,0.246433582221729,0.425,13.455876125
"267",134,"BB1","May",15.8902620833333,15.4268289583333,NA,84.9080902083333,598.236325464455,229.97230225,0.261963830914647,0.0375,13.7701352083333
"268",134,"BB2","May",15.5487754097222,14.7198661041667,13.6935098611111,82.1141051464354,531.206708729167,221.127816583333,0.308892485321303,0.0395833333333333,12.6911613958333
"269",135,"BB1","May",15.9781877083333,15.48900375,NA,82.291305,708.890067358225,277.3576825,0.32084413589998,0.05,13.7608827083333
"270",135,"BB2","May",15.4952490416667,14.7731317291667,13.8940880555556,79.14057361065,607.48196,253.274289833333,0.344079134967159,0.116666666666667,12.1511767708333
"271",136,"BB1","May",15.9458935416667,15.4894058333333,NA,79.3375116666667,835.020612917491,329.086809854167,0.38341487576994,0,13.6125097708333
"272",136,"BB2","May",15.2776441180556,14.6944889861111,13.8548571527778,75.7840896321833,702.768315854167,297.498947208333,0.415113959211953,0,11.6116219791667
"273",137,"BB1","May",15.7935204166667,15.4477702083333,NA,82.9519816666667,230.218395197534,81.9115615208333,0.273981253534267,0.0770833333333333,13.8934952083333
"274",137,"BB2","May",14.0825136805556,14.0773965972222,13.7287688194444,79.8913203272833,197.3826005,76.4217812083333,0.304414491385684,0.125,12.7577939583333
"275",138,"BB1","May",15.337040625,15.0731533333333,NA,87.186139375,484.005888186261,190.184037875,0.24912016278974,0.245833333333333,13.8564185833333
"276",138,"BB2","May",14.5650444513889,14.0236181527778,13.4819296527778,84.7027207559938,415.6880434375,177.713473479167,0.282193663648374,0.252083333333333,12.8241381666667
"277",139,"BB1","May",15.769545625,15.3544435416667,NA,84.9878658333333,636.646436299028,255.703626041667,0.303247960726802,0.00208333333333333,13.9214372708333
"278",139,"BB2","May",14.7579361180556,14.2488801944444,13.6256296527778,82.2047565823917,533.565780479167,238.382844208333,0.337122013875537,0,12.2044074791667
"279",140,"BB1","May",16.2795245833333,15.73207125,NA,85.6673297916667,729.823195655371,287.147856104167,0.25708596641764,0,14.0885427083333
"280",140,"BB2","May",15.7323078680556,14.9155103263889,14.0064541527778,82.9768518621646,615.864513041667,264.530464083333,0.308614363124436,0,13.0542207708333
"281",141,"BB1","May",16.1450335416667,15.8018297916667,NA,86.0986179166667,306.289495232745,116.151195083333,0.21781457891963,0,13.144295
"282",141,"BB2","May",15.0702304513889,14.8224282013889,14.1921914583333,83.4669374972458,266.783790979167,116.849505791667,0.265369092932833,0,12.2102953333333
"283",142,"BB1","May",15.5863310416667,15.29365875,NA,74.78486625,763.552792707496,305.965595083333,0.403382015831285,0.0395833333333333,12.9606276458333
"284",142,"BB2","May",14.674180125,14.30522,13.8457784027778,70.6107820658625,581.2752610625,261.720065166667,0.454284658766915,0.0583333333333333,12.009681125
"285",143,"BB1","May",15.686703125,15.3993766666667,NA,75.0216570833333,475.540337390832,185.4354604375,0.40063602293855,0,13.3546385416667
"286",143,"BB2","May",14.6813389166667,14.3386954166667,13.8773161805556,70.8798545935042,434.767193625,192.661848270833,0.472379872888571,0,12.5355927916667
"287",144,"BB1","May",15.2160627083333,14.9934114583333,NA,82.3254320833333,533.46650325931,210.391219583333,0.287689503755493,0.0270833333333333,12.8931064583333
"288",144,"BB2","May",15.0823539722222,14.4621624791667,13.8770572916667,79.1793532392542,429.447044625,190.81296725,0.338966025115403,0.0145833333333333,12.0521579583333
"289",145,"BB1","May",15.5509177083333,15.1889,NA,74.635338125,531.365568602042,201.896825458333,0.46159191334645,0.0104166666666667,14.8670414583333
"290",145,"BB2","May",15.8913798611111,14.9963517222222,14.1116684027778,70.4408687715813,434.7490471875,186.435867125,0.500747707530637,0.0104166666666667,13.7848582708333
"291",146,"BB1","May",15.940356875,15.5404935416667,NA,92.5841185416667,427.551342996106,163.01505775,0.124374652995231,0.2125,14.0934766666667
"292",146,"BB2","May",15.8493445277778,15.2317630555556,14.4460280555556,90.8366064224521,355.2552576875,157.28305925,0.141393121292808,0.325,13.0903756458333
"293",147,"BB1","May",16.260500625,15.7730860416667,NA,74.7073004166667,829.203748979687,334.968940145833,0.481147193130408,0,14.8515004166667
"294",147,"BB2","May",15.8324183194444,15.3310962638889,14.5867406944444,70.5226416824708,680.528052895833,304.642692166667,0.541623086733829,0,13.7130153958333
"295",148,"BB1","May",16.465749375,15.9873427083333,NA,70.63636875,851.547615028074,338.7045166875,0.657499648462879,0,15.2936616666667
"296",148,"BB2","May",15.4231279652778,14.9642320625,14.4048199305556,65.8967199016875,704.254847041667,309.90840175,0.709367579201593,0,13.5816760416667
"297",149,"BB1","May",16.8477752083333,16.2317283333333,NA,68.8165083333333,714.603191537049,278.806034125,0.87367438522478,0,18.2740079166667
"298",149,"BB2","May",16.66383025,15.7348564305556,14.6788288194444,63.8287579144167,586.760337875,253.389826375,0.912538008063631,0,16.7786281666667
"299",150,"BB1","May",17.4800375,16.7452960416667,NA,77.2193566666667,636.687794605597,243.602066645833,0.542248161394196,0,17.8672720833333
"300",150,"BB2","May",17.4334381875,16.3689020625,15.1576349027778,73.3771665610333,517.853410958333,221.3654200625,0.609982954320701,0,16.6061605625
"301",151,"BB1","May",17.2310910416667,16.7517214583333,NA,93.4553533333333,117.983203101751,39.9965252708333,0.103584720648947,0.177083333333333,13.107716875
"302",151,"BB2","May",15.2680022986111,15.4833767986111,15.1406821458333,91.8266166532667,90.8305231041667,38.6087599791667,0.124466706450812,0.258333333333333,12.1700775208333
"303",152,"BB1","May",15.9114622916667,15.8486958333333,NA,84.0261316666667,330.954345418506,127.542343125,0.255746988844501,0.0104166666666667,12.39939525
"304",152,"BB2","May",14.4371532222222,14.4247083402778,14.4104285416667,81.1119091967833,258.913531270833,114.643559708333,0.289842577675051,0.00208333333333333,11.5279711041667
"305",153,"BB1","Jun",15.401153125,15.2795295833333,NA,76.8175810416667,736.395770600858,290.941749291667,0.422294670706604,0,13.542661375
"306",153,"BB2","Jun",15.1560194375,14.5158070208333,14.117159375,72.9206168650771,674.674868145833,297.956004020833,0.476621901522924,0,11.9290526666667
"307",154,"BB1","Jun",15.5853252083333,15.3362022916667,NA,82.394325,330.750721440475,125.578826333333,0.261707781627167,0.0833333333333333,12.4561679166667
"308",154,"BB2","Jun",14.1583991111111,14.2409345208333,14.0824081944444,79.25763832725,256.5674736875,113.345503375,0.268012228167252,0.125,11.0947840625
"309",155,"BB1","Jun",15.35175,15.10084625,NA,81.8889795833333,617.205004010703,240.86547825,0.325402826783244,0,13.57807225
"310",155,"BB2","Jun",14.7768884583333,14.2183946458333,13.7337296527778,78.6833991699292,517.356597208333,232.828516229167,0.369271650293734,0,12.0247088958333
"311",156,"BB1","Jun",15.7035285416667,15.3064464583333,NA,81.704448125,626.674455789607,246.6638969375,0.324866995099828,0,13.616604875
"312",156,"BB2","Jun",15.4497240625,14.7113720694444,13.9936075694444,78.4737105378812,518.037649125,230.238651645833,0.365527549594993,0,12.3089969791667
"313",157,"BB1","Jun",15.8756064583333,15.4783054166667,NA,81.0574704166667,713.216872931858,279.7033628125,0.366386104387265,0,13.9639743958333
"314",157,"BB2","Jun",15.5435152708333,14.8446699375,14.0873273611111,77.7385303585708,563.996247708333,254.130752729167,0.429433193849012,0,12.6336854375
"315",158,"BB1","Jun",16.4105402083333,15.8814714583333,NA,80.943668125,760.446540658372,302.4722323125,0.332547491081942,0.08125,13.5294587083333
"316",158,"BB2","Jun",16.2091882916667,15.3240752013889,14.366524375,77.6092134004813,623.950649916667,281.525752583333,0.368511716772339,0.0979166666666667,12.4367256041667
"317",159,"BB1","Jun",16.4583877083333,16.037548125,NA,79.611639375,858.23181359665,340.614764125,0.389781022628461,0,14.0332701458333
"318",159,"BB2","Jun",15.6249657638889,15.0512055347222,14.3697510416667,76.0955891709937,682.5254095625,310.987435270833,0.455374274515703,0,13.0614193125
"319",160,"BB1","Jun",16.4429897916667,16.0793704166667,NA,73.1116954166667,486.730754792524,190.620251145833,0.46303652546984,0,14.2763897916667
"320",160,"BB2","Jun",15.5440524652778,15.0772923472222,14.4488980555556,68.7095078528208,379.128434479167,176.898133,0.529677227640121,0,13.4767604583333
"321",161,"BB1","Jun",15.8128110416667,15.6325327083333,NA,96.9962227083333,175.670609634708,63.3716671666667,0.0411527042369656,0.183333333333333,12.245755625
"322",161,"BB2","Jun",13.8929304861111,14.0501530555556,14.0241645833333,95.8502127501604,121.280354270833,56.4777320833333,0.0351549353508411,0.285416666666667,11.3882118125
"323",162,"BB1","Jun",15.7558775,15.4556597916667,NA,89.6850260416667,366.681636072623,142.1646096875,0.226713968283229,0.01875,16.1626391666667
"324",162,"BB2","Jun",15.9458219027778,15.0614240555556,14.1706993055556,87.5422806419271,290.4956976875,128.300393229167,0.265528414724287,0.0291666666666667,15.3267984166667
"325",163,"BB1","Jun",16.5020633333333,15.9671602083333,NA,85.99465375,579.542747244941,228.327587958333,0.281287483215992,0,15.9296485416667
"326",163,"BB2","Jun",17.1157869375,16.0425535833333,14.8092349583333,83.3487998957375,469.0858705,208.229079208333,0.327923825389987,0,14.9331127708333
"327",164,"BB1","Jun",16.5537775,16.1551022916667,NA,92.7281822916667,304.57166510932,117.182309354167,0.118425388699613,0.239583333333333,13.798259375
"328",164,"BB2","Jun",15.8462382222222,15.5786041111111,14.9546095138889,91.0003103834896,257.139436979167,119.011968625,0.125020863747737,0.35625,12.7272329166667
"329",165,"BB1","Jun",16.3827820833333,16.0265416666667,NA,83.8528233333333,556.461632184555,219.263808041667,0.28207276340698,0.0125,13.823210625
"330",165,"BB2","Jun",16.2279768680556,15.5654309583333,14.9114350763889,80.9149737383667,446.1459069375,203.076978729167,0.324539806308477,0.00833333333333333,12.94762375
"331",166,"BB1","Jun",16.4291102083333,16.0716152083333,NA,82.6878964583333,526.468339039455,207.8102475625,0.28839639522709,0,13.6820395833333
"332",166,"BB2","Jun",16.0395827291667,15.5830904930556,15.0082068055556,79.5912323824979,416.721813625,192.3459815625,0.345948159661162,0,12.7934976041667
"333",167,"BB1","Jun",15.9730022916667,15.7471791666667,NA,91.5819141666667,197.509523010486,72.8340533958333,0.124160845125324,0.114583333333333,12.850256875
"334",167,"BB2","Jun",14.799863625,14.8821247222222,14.793400625,89.6977715250083,150.134324916667,68.4496895208333,0.138275332321626,0.170833333333333,11.9344510416667
"335",168,"BB1","Jun",15.8781264583333,15.5703889583333,NA,79.9109125,734.966570451563,294.546067666667,0.391153576997151,0,14.5953189375
"336",168,"BB2","Jun",15.4679768125,15.0312296736111,14.5814723611111,76.435662201125,554.002845541667,254.5264185625,0.458391313651174,0,13.7465438333333
"337",169,"BB1","Jun",16.4698277083333,15.9720333333333,NA,83.30985875,846.406993714753,336.074681583333,0.343330608997297,0,14.870865125
"338",169,"BB2","Jun",16.6699859027778,15.6680903541667,14.7633817430556,80.2979867933875,687.464399395833,310.911535979167,0.397379055021444,0,13.333727125
"339",170,"BB1","Jun",16.84525,16.2860147916667,NA,78.269170625,831.532136618819,322.309728520833,0.530147372292676,0,16.7093751458333
"340",170,"BB2","Jun",17.0829965,16.0857504930556,15.0694205138889,74.5701016563062,659.614929125,295.0876228125,0.603848810525669,0,15.1149859791667
"341",171,"BB1","Jun",17.3709727083333,16.7595864583333,NA,80.4785495833333,606.353081487982,229.359531645833,0.500996476816109,0.0166666666666667,18.0923927083333
"342",171,"BB2","Jun",18.0430328541667,16.777884625,15.4676531388889,77.0806852480292,481.213539,208.24025925,0.546726546403092,0.0229166666666667,16.7116446458333
"343",172,"BB1","Jun",17.7723266666667,17.2060622916667,NA,95.5905547916667,260.878348398756,97.8764910208333,0.0899122766305605,0.141666666666667,17.0563829166667
"344",172,"BB2","Jun",17.9221954722222,17.1152448472222,15.9478510069444,94.2529101264146,212.752742395833,92.9668513541667,0.0842341485539228,0.160416666666667,16.0947517083333
"345",173,"BB1","Jun",17.64834625,17.15008375,NA,82.8227027083333,662.408780503042,266.832426520833,0.341484416333727,0,16.035690625
"346",173,"BB2","Jun",18.032465,17.1655494652778,16.124414125,79.7444167685604,533.113526291667,241.694945708333,0.381330539109278,0,15.0238184375
"347",174,"BB1","Jun",17.4443504166667,17.027703125,NA,76.22087375,720.405879420547,276.5579574375,0.552789978169526,0,17.357946875
"348",174,"BB2","Jun",18.0178944513889,17.0437267291667,16.0685765902778,72.2425604683375,589.5798534375,255.3239446875,0.587119697810221,0,15.6828410416667
"349",175,"BB1","Jun",17.795645625,17.2589577083333,NA,86.827858125,414.284603187118,154.305395979167,0.357408630573047,0.0145833333333333,19.1121372916667
"350",175,"BB2","Jun",18.3853906458333,17.4238897638889,16.1970242430556,84.2955950231812,327.749506979167,139.782644125,0.400039945566098,0.0104166666666667,17.8440642083333
"351",176,"BB1","Jun",18.3107585416667,17.7272004166667,NA,88.7632870833333,566.535313276883,224.806109833333,0.271258931774621,0.06875,18.564038125
"352",176,"BB2","Jun",19.1404298263889,17.9491925347222,16.5832710486111,86.4948810114042,463.267276416667,208.262796104167,0.324654694394402,0.05625,17.7035232291667
"353",177,"BB1","Jun",18.7206435416667,17.999894375,NA,83.45959625,769.653152248025,307.995395854167,0.429878893429254,0,19.0536464583333
"354",177,"BB2","Jun",19.4490334652778,18.2309829166667,16.8327892569444,80.4681380067625,614.193622854167,273.298528354167,0.515444082764879,0,18.265834875
"355",178,"BB1","Jun",18.7379510416667,18.1879235416667,NA,87.9967391666667,527.502059674406,206.539999583333,0.246044920596763,0.00208333333333333,16.5496895833333
"356",178,"BB2","Jun",18.6142675208333,17.9130315277778,16.8731690555556,85.6238296172583,425.1570675,190.1120543125,0.302020400334403,0.00208333333333333,15.336684
"357",179,"BB1","Jun",18.126488125,17.7950795833333,NA,84.9203079166667,347.286395825051,139.833859708333,0.283659039022771,0.00416666666666667,15.8749089583333
"358",179,"BB2","Jun",17.5834727847222,17.2669254722222,16.6486123125,82.1279884949458,282.494291375,133.6025038125,0.34233872070315,0,15.14197075
"359",180,"BB1","Jun",17.6943279166667,17.3471675,NA,81.7787208333333,710.605981061864,290.433594145833,0.419536926111297,0,16.4747827291667
"360",180,"BB2","Jun",17.9930146736111,17.2908523333333,16.4418012708333,78.5581088445417,589.092885208333,268.0568511875,0.500591250419977,0,15.6357779166667
