"","jday","Site","month","TS.5_mean","TS.10_mean","RH_mean","PARin_mean","SWin_mean","VPD_mean","Ta_mean","WTH._mean","SWC_mean","Precip_mean","TS.5_min","TS.10_min","RH_min","PARin_min","SWin_min","VPD_min","Ta_min","WTH._min","SWC_min","Precip_min","TS.5_max","TS.10_max","RH_max","PARin_max","SWin_max","VPD_max","Ta_max","WTH._max","SWC_max","Precip_max","month_local","NEE_f","GPP_DT","GPP_f","Reco","Reco_DT","CH4_f","CH4_f_RF","NEEgC_f","GPPgC_DT","GPPgC_f","RecogC","RecogC_DT","CH4gC_f","CH4mgC_f","CH4gC_f_RF","CH4mgC_f_RF","NEEcum","GPPcum_f","Recocum","CH4mgCcum","CH4cum_f_RF","CH4cum_f_RF_gC","co2","ch4","co2gC","ch4gC","ch4mgC","CH4_gC","CH4_mgC","logCH4_gC","logCH4_mgC"
"67",59,"BB2","Feb",6.17280771527778,6.1352395625,91.5536183422104,136.0303025,56.9241329375,0.0773011932989881,4.83710770833333,7.19568358333333,NA,0.102083333333333,5.27746166666667,5.67249966666667,80.50341281487,-0.008322,-2.204666,0.014283629164959,2.479789,7.099998,NA,0,7.11177733333333,6.62581533333333,98.16948988351,887.557129,372.899811,0.206150602761077,8.382386,7.464996,NA,1.5,"2",0.304742392184232,0.308634298442463,0.46949023938215,0.774232631566382,0.386932632119291,NA,0.0125390376304306,0.316220209643459,0.320258700659,0.487173119758239,0.803393329401698,0.401506062775432,NA,NA,0.0130113079437431,13.0113079437431,18.3926578775338,12.0965886762431,30.4892465537769,NA,417.814203773162,0.417814203773162,-0.0309262727272727,0.0176037272727273,-0.0320910798632727,0.0182667540567273,18.2667540567273,0.0482667540567273,44.2667540567273,-3.03101227713272,3.79023392254533
"68",60,"BB1","Feb",6.99494077083333,6.87233535416667,83.3358042291667,303.805661652546,143.929796604167,0.172081376304672,5.89244354166667,9.28658515266664,NA,0.0395833333333333,6.781981,6.772635,56.444927,0,0,0.0127939428296436,1.829165,8.98151358399997,NA,0,7.284475,6.996193,98.509567,1255.85396704235,588.829956,0.504235102296047,9.132554,9.61628932599996,NA,1.5,"2",0.0762291267046481,0.211445626813833,0.216862784338178,0.293091911042826,0.175368475699693,0.00390354892880307,0.00675043318447396,0.079100220532852,0.21940951490215,0.225030704247491,0.304130924780343,0.181973553968447,0.00405057219565751,4.05057219565751,0.00700468149993399,7.00468149993399,6.89396238497899,12.9829441140936,19.8769064990726,417.040304486547,312.529915212328,0.312529915212328,-0.0557141,0.001239,-0.0578125158624,0.001285665696,1.285665696,0.031285665696,27.285665696,-3.46459525131805,3.30636149821486
"69",60,"BB2","Feb",5.88207268055556,5.99827238888889,80.327469419729,326.734332895833,136.678804395833,0.193208685649506,5.18642341666667,7.52892335416667,NA,0.0583333333333333,5.265798,5.399821,49.77055889791,-0.033286,-3.225463,0.0193722071245002,0.519014,7.2006,NA,0,6.72837133333333,6.546015,97.56987126911,1333.80896,558.809998,0.557153363601483,8.551901,7.7444,NA,2.1,"2",0.265263325677424,0.487997430194727,0.675104900292527,0.940368225969951,0.40692336877,NA,0.00595835728892448,0.275254203575739,0.506377365405582,0.700532051257145,0.975786254832883,0.422249730531354,NA,NA,0.00618277285785453,6.18277285785453,18.6679120811096,12.7971207275002,31.4650328086098,NA,423.996976631017,0.423996976631017,-0.0180735333333333,0.00505066666666667,-0.0187542548928,0.005240894976,5.240894976,0.035240894976,31.240894976,-3.34554808164187,3.44172797296062
"70",61,"BB1","Mar",6.8646555625,6.84536341666667,91.7909536666667,147.402078336325,62.4445807291667,0.0732124880891048,3.63945839583333,8.86925075329164,NA,0.0145833333333333,6.670642,6.665502,75.410324,0,0,0.00519445411641883,-0.179072,8.796700956,NA,0,7.231008,7.005434,99.249405,842.907038714072,373.365295,0.234374346323836,6.48426,8.98050178599999,NA,0.5,"3",-0.0756471755479502,0.103052943380034,0.327785242704431,0.252138067156481,0.122385952357672,0.00515962282821777,0.00448763797359202,-0.0784963507677882,0.1069343294395,0.340130946085651,0.261634595317863,0.126995496867271,0.00535395486241977,5.35395486241977,0.00465666037022939,4.65666037022939,6.8154660342112,13.3230750601793,20.1385410943905,422.394259348967,317.186575582557,0.317186575582557,-0.215476736842105,0.00228547368421053,-0.223592452658526,0.00237155376505263,2.37155376505263,0.0323715537650526,28.3715537650526,-3.43047521203986,3.34538701521152
"71",61,"BB2","Mar",5.14078163194444,5.51359464583333,89.9353093800433,153.552242604167,61.8771382708333,0.0841508395636178,2.39625995833333,6.96625377083333,NA,0.0208333333333333,4.486732,4.84486966666667,71.32150847092,-0.016643,-2.977676,0.00962279499131603,-2.122579,6.800499,NA,0,5.76902933333333,6.14446933333333,98.41057138365,1000.382019,425.413696,0.256984671043766,6.534668,7.2006,NA,0.7,"3",0.559744811044318,0.34670584767665,0.365721836639483,0.925466647683801,0.323202663281723,NA,0.00414286206468489,0.580827039607491,0.359764176723544,0.379496383894672,0.960323423502163,0.335375768391566,NA,NA,0.00429889882148918,4.29889882148918,19.2487391207171,13.1766171113949,32.4253562321119,NA,428.295875452506,0.428295875452506,-0.00183166666666665,-0.006624875,-0.00190065455999998,-0.006874394292,-6.874394292,0.023125605708,19.125605708,-3.76681480314829,2.95102805021762
"72",62,"BB1","Mar",6.53035889583333,6.57651422916667,98.8358243541667,42.8774493884045,16.3655363125,0.00958194266145081,4.80930439583333,9.81590519320831,NA,0.504166666666667,6.346416,6.394141,95.907593,0,0,0,3.555003,8.79368109999996,NA,0,6.742743,6.727872,100,222.695440137974,86.762894,0.0322497794783091,6.385961,11.355896386,NA,2.2,"3",0.224731941471095,0.0306013452659357,0.0474555269935964,0.272187468464691,0.133784801961038,0.0076282819982685,0.0135304910154167,0.233196245314662,0.0317539143340319,0.0492428919622832,0.282439137276946,0.138823672742099,0.00791559361145128,7.91559361145128,0.0140401034290213,14.0401034290213,7.04866227952586,13.3723179521416,20.4209802316674,430.309852960418,331.226679011579,0.331226679011579,0.3943332,0.008224,0.4091853656448,0.008533748736,8.533748736,0.038533748736,34.533748736,-3.25622083112406,3.54193707011967
"73",62,"BB2","Mar",5.23440257638889,5.41674257638889,97.9406072883702,41.6395743541667,17.3319824166667,0.0161102894565549,3.911817625,7.930881,NA,0.620833333333333,4.892512,5.20334366666667,94.61317015369,-0.041608,-1.300348,0.00603820864754492,2.243789,6.798302,NA,0,5.68384533333333,5.64668833333333,99.263495,244.621994,104.735298,0.0387030918633301,5.39211,9.5905,NA,2.4,"3",1.31745277413846,0.173885507668844,-0.300074927041962,1.0173778470965,0.373206025660039,NA,0.0148286500193958,1.36707331542361,0.180434731429683,-0.311376949094071,1.05569636632954,0.387262457410498,NA,NA,0.0153871562937264,15.3871562937264,20.6158124361407,12.8652401623008,33.4810525984415,NA,443.683031746233,0.443683031746233,-0.721523,-0.01761,-0.748698442272,-0.01827326304,-18.27326304,0.01172673696,7.72673696,-4.44588383404385,2.04468664669996
"74",63,"BB1","Mar",6.45126083333333,6.46986502083333,93.227090375,80.4292796815062,33.4475196666667,0.072964892593634,6.83046383333333,10.762744032625,NA,0.01875,6.300159,6.333795,70.567345,0,0,0,4.345428,10.527841634,NA,0,6.673425,6.605689,100,496.261619486457,208.686707,0.324700457885824,8.638524,11.173336768,NA,0.4,"3",0.290649122489781,0.0523317695204456,0.0177596051405104,0.308408727630291,0.165210567586056,0.0311685892748742,0.0340165544727613,0.301596131039236,0.0543027932876636,0.0184285029085226,0.320024633947758,0.171433058403617,0.0323425230213231,32.3425230213231,0.0352977539804234,35.2977539804234,7.3502584105651,13.3907464550501,20.7410048656152,462.652375981742,366.524432992002,0.366524432992002,0.5255263,0.1106852,0.5453197225632,0.1148540473728,114.8540473728,0.1448540473728,140.8540473728,-1.93202861333595,4.94772422925067
"75",63,"BB2","Mar",5.66564607638889,5.58209576388889,91.5672346058238,74.9550009375,31.3640702291667,0.0851481763170085,5.8695453125,9.50315452083333,NA,0.025,4.924608,5.08993133333333,65.81828614385,0,-2.18137,0.00575006533141706,3.422836,9.398903,NA,0,6.45529066666667,6.12999133333333,99.263495,452.580414,196.175903,0.358857497011405,7.87035,9.605003,NA,0.6,"3",0.831162789638074,0.265240771870682,0.301758986624715,1.13292177626279,0.456757570567139,NA,0.0227234357867162,0.862467704947003,0.275230800302419,0.313124437096949,1.17559214204395,0.47396088770498,NA,NA,0.023579291272187,23.579291272187,21.4782801410877,13.1783645993978,34.6566447404854,NA,467.26232301842,0.46726232301842,1.37424104347826,0.0281299130434783,1.42600045813983,0.0291893980883478,29.1893980883478,0.0591893980883478,55.1893980883478,-2.82701283947553,4.01077087121958
"76",64,"BB1","Mar",6.50769133333333,6.5015,70.5491480625,332.620832867331,156.2808225625,0.304114365585909,6.43270614583333,10.1127286354583,NA,0,6.180896,6.327173,47.439758,0,0,0.0335694554980454,-0.39651,9.89400000000001,NA,0,6.989012,6.806699,94.691299,1344.82482208735,631.844788,0.634738415597608,9.760559,10.456135592,NA,0,"3",0.128010135507712,0.154384627650734,0.178851153154671,0.306861288662383,0.151024271409381,0.00820119360514118,0.00582326119936632,0.132831509251475,0.160199370266571,0.185587402987088,0.318418912238563,0.156712449567744,0.00851008336108522,8.51008336108522,0.00604258850917925,6.04258850917925,7.48308991981657,13.5763338580372,21.0594237778537,471.162459342827,372.567021501181,0.372567021501181,0.11466840625,0.0068011875,0.118987277103,0.007057347426,7.057347426,0.037057347426,33.057347426,-3.29528863580797,3.49824385402565
"77",64,"BB2","Mar",5.47050236805556,5.66878259722222,65.7976084178606,366.863035020833,149.664855083333,0.333496367080175,5.5211995,9.13862258333333,NA,0,3.74676066666667,3.96619433333333,39.53771520814,-0.008322,-3.587613,0.0402916616309107,-2.03951,8.8983,NA,0,7.46843933333333,7.41196533333333,93.23105879267,1416.593018,583.851624,0.698108062752526,9.093074,9.4711,NA,0,"3",0.311163170095505,0.483735701088414,0.823245743700017,1.13440891379552,0.457107671183648,NA,0.00580407810502431,0.322882819733982,0.501955122534208,0.854252471390734,1.17713529112472,0.474324174511109,NA,NA,0.00602268290277195,6.02268290277195,21.8011629608217,14.0326170707885,35.8337800316101,NA,473.285005921191,0.473285005921192,0.218178483870968,0.00619341935483871,0.226395958287484,0.00642668830141935,6.42668830141935,0.0364266883014194,32.4266883014194,-3.31245357790172,3.47898179673968
"78",65,"BB1","Mar",6.93548304166667,6.82924520833333,82.6118662708333,65.4790214893534,25.033181625,0.172076750202844,6.58445925,9.92376785654164,NA,0.108333333333333,6.796147,6.623835,65.25061,0,0,0.0146557140974475,5.156349,9.66738283999996,NA,0,7.030524,6.955073,98.430359,318.556852032825,122.565285,0.359386323145976,9.476082,10.1682027419999,NA,1.3,"3",0.167856657679678,0.0332858851279601,0.150536821188661,0.318393478868339,0.141180555093357,0.0103970341262303,0.00774613012207465,0.174178810834525,0.0345395647054196,0.156206640021911,0.330385450856436,0.146497979520394,0.0107886280195606,10.7886280195606,0.00803788036699247,8.03788036699247,7.6572687306511,13.7325404980591,21.3898092287102,481.951087362387,380.604901868174,0.380604901868174,0.208173,0.00664666666666667,0.216013627872,0.00689700672,6.89700672,0.03689700672,32.89700672,-3.29962484992514,3.49338167247727
"79",65,"BB2","Mar",5.79335310416667,5.83666022916667,79.504836999536,63.0716675625,24.0758231875,0.189554877781718,5.64535752083333,8.93517097916667,NA,0.129166666666667,5.178066,5.41459833333333,59.7767206613,-0.008322,-1.046211,0.0222383138907679,4.464562,8.698303,NA,0,6.23374733333333,6.439551,97.47986484247,302.547913,117.105202,0.395538966890102,8.725216,9.198303,NA,1.3,"3",0.565516629392035,0.226571046727751,0.495671855898959,1.06118848529099,0.463005474418579,NA,0.00968086838405295,0.586816247721457,0.235104618631705,0.514340840679537,1.10115708840099,0.48044411260708,NA,NA,0.0100454886108699,10.0454886108699,22.3879792085431,14.546957911468,36.9349371200111,NA,483.330494532061,0.483330494532061,0.373004739130435,0.00610754347826087,0.387053589625043,0.00633757799582609,6.33757799582609,0.0363375779958261,32.3375779958261,-3.31490286667148,3.47622995944047
"80",66,"BB1","Mar",6.773333875,6.71437385416667,82.1288743333333,350.897504246303,163.31122175,0.180091357944913,4.33225995833333,9.81623606120831,NA,0,6.453155,6.579055,53.155212,0,0,0.00687712515516039,0.592796,9.621296218,NA,0,7.184125,6.867549,98.922844,1355.52936883028,627.938904,0.519239522523618,8.551085,10.074280102,NA,0,"3",-0.0119697735975243,0.122977613259702,0.328991665949836,0.317021892352312,0.102771595258558,0.0194823523799333,0.0178383102164757,-0.0124206031503015,0.127609442085515,0.341382808056171,0.328962204905869,0.106642384622377,0.0202161356999712,20.2161356999712,0.018510172332469,18.510172332469,7.6448481275008,14.0739233061153,21.718771433616,502.167223062359,399.115074200643,0.399115074200643,0.098594,0.0451243076923077,0.102307444416,0.0468238696172308,46.8238696172308,0.0768238696172308,72.8238696172308,-2.56623988480985,4.28804378081952
"81",66,"BB2","Mar",5.36559247222222,5.70732788194444,78.9559987711967,384.690645354167,158.108907895833,0.201654942289879,2.87683320833333,8.84984989583333,NA,0,3.896257,4.09564933333333,46.03235705196,0,-5.038315,0.00993184603397493,-2.552612,8.599998,NA,0,7.076352,7.34081066666667,98.03949032252,1443.119019,599.856628,0.569267865211377,8.234529,9.104401,NA,0,"3",-0.314999224250715,0.47338517903256,1.11655542829214,0.801556204041426,0.373039950285955,NA,0.00774834409650868,-0.326863355032893,0.491214758415642,1.15860937194334,0.831746016910442,0.387090126973525,NA,NA,0.00804017772855958,8.04017772855958,22.0611158535102,15.7055672834114,37.7666831369216,NA,491.370672260621,0.491370672260621,-0.549700458333333,0.002364375,-0.570404376396,0.00245342682,2.45342682,0.03245342682,28.45342682,-3.42794923832599,3.34826860393386
"82",67,"BB1","Mar",6.8310101875,6.78942827083333,92.5112972083333,191.282850570017,81.9908338333333,0.0648095414139738,2.714912125,9.49520848987497,NA,0.00833333333333333,6.563925,6.654202,78.659431,0,0,0.00232772024297239,-0.870891,9.34560182799999,NA,0,7.194518,6.943463,99.619278,1209.09401043889,547.062805,0.201041401555815,6.534272,9.61979725799995,NA,0.2,"3",-0.0353371520132391,0.0631244390062743,0.358524626368633,0.323187474355394,0.074695874637998,0.0126942052291798,0.00710239114740104,-0.0366680905066657,0.0655019578770066,0.372028097896182,0.335360007389516,0.0775092200603635,0.0131723197749316,13.1723197749316,0.00736989560757675,7.36989560757675,7.60818003699413,14.4459514040114,22.0541314410056,515.33954283729,406.48496980822,0.40648496980822,-0.214420833333333,-0.00740333333333333,-0.2224967796,-0.00768217248,-7.68217248,0.02231782752,18.31782752,-3.80236947953956,2.90787476706137
"83",67,"BB2","Mar",4.76272579166667,5.06929004861111,90.7538573567454,173.626912958333,71.2213676875,0.073397632968106,1.03778608333333,8.41639579166667,NA,0.00625,3.537391,4.041667,75.01356622823,-0.008322,-3.341944,0.00547224887612657,-3.937182,8.199997,NA,0,6.25148966666667,6.34011966666667,98.83086916974,1059.243042,454.576385,0.222269499771179,5.830073,8.599998,NA,0.1,"3",0.343341843433774,0.36583432498529,0.260332102733023,0.603673946166797,0.301894180025054,NA,0.021372340321283,0.356273470624863,0.379613109001536,0.27013725105036,0.626410721675224,0.313264722421517,NA,NA,0.0221773081471438,22.1773081471438,22.4173893241351,15.9757045344617,38.3930938585968,NA,513.547980407765,0.513547980407765,-0.062238125,-0.0049285,-0.06458226174,-0.005114127024,-5.114127024,0.024885872976,20.885872976,-3.69345498687704,3.0390729962616
"84",68,"BB1","Mar",NA,NA,87.5865078125,NA,150.477625875,0.117127773269799,2.53073422916667,NA,NA,0,NA,NA,60.179443,NA,0,4.23739933200409e-06,-2.306357,NA,NA,0,NA,NA,99.999214,NA,577.198364,0.408815605932281,7.44753,NA,NA,0,"3",0.27283485651594,0.0872453838944227,0.0842653489464696,0.357100205462409,0.0706465019829174,0.0105731973922085,0.00845405988369565,0.283110908551756,0.0905313940334223,0.0874391190491895,0.370550027600945,0.073307331833602,0.0109714262987886,10.9714262987886,0.00877247359515517,8.77247359515517,7.89129094554589,14.5333905230606,22.4246814686065,526.310969136079,415.257443403375,0.415257443403375,0.225805913043478,0.00835782608695652,0.234310666952348,0.00867261524869565,8.67261524869565,0.0386726152486957,34.6726152486956,-3.25262354573777,3.54595018946512
"85",68,"BB2","Mar",6.58279227083333,6.59628220833333,85.1576714225781,NA,143.804197625,0.131907431814189,1.0898044375,8.86029734258331,NA,0,NA,NA,54.01420146419,NA,-4.356282,0.00334514825901624,-4.288413,NA,NA,0,NA,NA,99.26260184462,NA,620.889526,0.466140274416574,7.620618,NA,NA,0,"3",-0.160709597479557,0.503161876022433,0.649395588505555,0.488685991025998,0.320389603168231,NA,0.00281720945482971,-0.166762563759027,0.522112964920942,0.673854423951028,0.507091860192001,0.332456757181959,NA,NA,0.00292331683173641,2.92331683173641,22.2506267603761,16.6495589584128,38.9001857187888,NA,516.471297239501,0.516471297239501,-0.466221952380952,-0.00907679047619048,-0.483781735995429,-0.00941865871268571,-9.41865871268571,0.0205813412873143,16.5813412873143,-3.88337037638928,2.80827804434307
"86",69,"BB1","Mar",6.694252,6.67239454166667,83.9177070833333,372.589020852007,174.638223541667,0.156092429103269,2.4681703125,8.74635379916664,NA,0.00208333333333333,6.240902,6.459257,53.888649,0,0,0.000564198723294543,-3.697676,8.70806397799998,NA,0,6.876056,6.74616,99.896683,1369.01739805511,631.030151,0.501809606092985,8.218506,9.02144167399996,NA,0.1,"3",-0.104960917785337,0.073933785198528,0.484415682498543,0.379454764713206,0.0659417426979245,0.0128762791831148,0.00491174774994792,-0.108914165792804,0.0767184272842453,0.502660714764169,0.393746548971364,0.0684253724948991,0.0133612513622677,13.3612513622677,0.00509674381720195,5.09674381720195,7.17127829103308,15.9581388276742,23.1294171187073,539.124461618839,431.442569162973,0.431442569162973,0.4878665,0.0208,0.506241503856,0.0215834112,21.5834112,0.0515834112,47.5834112,-2.96455514655518,3.86248419629399
"87",69,"BB2","Mar",3.93831649305556,4.48371959027778,80.9887030900042,415.378343666667,173.8173441875,0.174108075367539,0.559638875,7.34589564583333,NA,0,2.90314466666667,3.42597866666667,46.86578351817,-0.016643,-5.315764,0.00350174637197932,-6.354491,7.102203,NA,0,4.97516233333333,5.25064233333333,99.14609279339,1466.759033,608.638672,0.54975235188716,7.727526,7.613297,NA,0,"3",-0.21359024141875,0.501893624264719,0.619961444020119,0.406371202601368,0.315425414533635,NA,0.00111050326136979,-0.221634904271546,0.520796945729025,0.643311671847693,0.421676767576146,0.32730559734663,NA,NA,0.00115232925620603,1.15232925620603,21.6040886825525,18.1977003412675,39.80178902382,NA,500.709703295707,0.500709703295707,-0.449736153846154,-0.0118226923076923,-0.466675016344615,-0.0122679821907692,-12.2679821907692,0.0177320178092308,13.7320178092308,-4.03238335774439,2.61973017250917
"88",70,"BB1","Mar",6.6584538125,6.61725333333333,86.2882086666667,69.2573570686286,25.9786908125,0.119509746454495,4.89939641666667,8.63828238204164,NA,0.0520833333333333,6.511714,6.519382,74.719788,0,0,0.00556618109108857,2.866932,8.68802909799996,NA,0,6.858291,6.786942,99.372391,264.804371661393,97.75428,0.269738897399465,7.928366,8.898558944,NA,0.4,"3",0.502278904463943,0.014824662746959,-0.0626070324428927,0.43967187202105,0.0758884855256273,0.0128286483650309,0.0159331000165903,0.521196737121672,0.0153830188446605,-0.0649650637128218,0.45623167340885,0.0787467494444645,0.0133118265770515,13.3118265770515,0.0165332042956151,16.5332042956151,7.69247502815475,15.8931737639614,23.5856487921161,552.43628819589,447.975773458588,0.447975773458588,-0.27861,0.006185,-0.28910356704,0.00641795184,6.41795184,0.03641795184,32.41795184,-3.31269344349634,3.47871233849446
"89",70,"BB2","Mar",4.63008301388889,5.01381059027778,83.6823751541933,68.6576914166667,26.0435795625,0.130707318494957,3.78718089583333,7.00008375,NA,0.0479166666666667,4.05549866666667,4.80935433333333,70.53683169804,-0.033286,-0.705227,0.0127417422365673,0.699647,6.897797,NA,0,5.16388966666667,5.199908,98.55032406503,263.928589,98.498398,0.298217017331704,7.156043,7.101097,NA,0.4,"3",0.336801703119385,0.243940200161141,0.125497823006095,0.46229952612548,0.414042808203536,NA,0.000427469101700519,0.349487002465674,0.253127963860011,0.130224573011796,0.47971157547747,0.429637316531714,NA,NA,0.000443569297946967,0.443569297946967,21.9535756850182,18.3279249142793,40.2815005992975,NA,501.153272593654,0.501153272593654,0.288318888888889,0.00652788888888889,0.29917813152,0.006773755296,6.773755296,0.036773755296,32.773755296,-3.30297085953923,3.48962805168986
"90",71,"BB1","Mar",6.91746308333333,6.82404591666667,75.5325900625,416.357943330842,190.15625475,0.260628663261359,7.32888883333333,8.23323543687498,NA,0,6.386221,6.455235,53.775566,0,0,0.0223411495717659,5.473483,8.33844511999996,NA,0,7.145024,6.855451,97.570274,1452.4457473852,651.638428,0.551391007717078,9.818895,8.89461960399996,NA,0,"3",0.460232156781396,0.0362032405217475,0.046810773041641,0.507042929823037,0.0929316438892202,0.0104805848923167,0.017016828601375,0.477566340734411,0.0375667993727586,0.0485738539974813,0.526140194731892,0.0964318213246638,0.0108753256417009,10.8753256417009,0.0176577504338172,17.6577504338172,8.17004136888917,15.9417476179588,24.111788986848,563.311613837591,465.633523892405,0.465633523892405,0.377511318181818,0.0118704545454545,0.391729904469818,0.0123175433454545,12.3175433454545,0.0423175433454545,38.3175433454545,-3.16255354261007,3.64590784210852
"91",71,"BB2","Mar",5.12229095833333,5.09626823611111,71.4604430657206,431.297421895833,180.651466083333,0.290279679003203,6.63068225,6.78538970833333,NA,0,4.191121,4.60887533333333,46.73728391278,-0.008322,-3.151326,0.0320659805578846,4.422125,6.457199,NA,0,6.14781633333333,5.59884866666667,96.50252445442,1483.857056,618.538879,0.602044213203611,9.443156,7.017197,NA,0,"3",0.10218034505086,0.437717392504686,0.408381623026638,0.510561968077498,0.471959189215121,NA,0.000356977268739584,0.106028865566855,0.454203580375982,0.423762908476313,0.529791774043169,0.48973506011772,NA,NA,0.000370422460589391,0.370422460589391,22.059604550585,18.7516878227556,40.8112923733406,NA,501.523695054244,0.501523695054244,-0.0667571081081081,-0.00127110810810811,-0.0692714478278919,-0.00131898312389189,-1.31898312389189,0.0286810168761081,24.6810168761081,-3.55151980794802,3.20603440062389
"92",72,"BB1","Mar",7.03532689583333,6.9414476875,77.3177098333333,347.574665711836,153.008723208333,0.217798294779832,5.14057791666667,8.13349234966664,NA,0,6.61456,6.697935,49.943573,0,0,0.0187463064406566,0.06304,8.14986041399999,NA,0,7.167848,6.916829,96.945877,1412.04934312149,634.517334,0.5452433022796,8.566004,8.34974947199998,NA,0,"3",0.0860349400776081,0.0133587300426613,0.371298112824426,0.457333052902035,0.0637574634250783,0.0131870025455068,0.0132590231404826,0.0892753600606912,0.0138618732509881,0.385282684945846,0.474558045006537,0.0661588245275204,0.0136836778093807,13.6836778093807,0.0137584109880458,13.7584109880458,8.25931672894986,16.3270303029047,24.5863470318545,576.995291646972,479.391934880451,0.479391934880451,-0.00653164705882352,0.00815823529411765,-0.00677765501364705,0.00846550706823529,8.46550706823529,0.0384655070682353,34.4655070682353,-3.25799335957044,3.53995902878518
"93",72,"BB2","Mar",5.2029855,5.48006125694444,73.4889282149117,356.086159333333,145.307476625,0.241583694002128,4.14048925,6.19715660416667,NA,0,4.139938,5.08729866666667,42.38287530709,-0.049929,-3.934938,0.0256076147951092,-1.105279,6,NA,0,6.31678733333333,5.81270066666667,95.79300341141,1406.881958,593.824097,0.593939390831854,8.260809,6.438301,NA,0,"3",-0.0244656192306841,0.312113173211408,0.466731643083151,0.442266023852467,0.281625963554582,NA,0.00595785466296701,-0.0253870923133886,0.323868603767242,0.484310623688234,0.458923531374846,0.292233123845902,NA,NA,0.006182251300993,6.18225130099299,22.0342174582716,19.2359984464438,41.2702159047155,NA,507.705946355237,0.507705946355237,-0.146412733333333,0.00706797666666667,-0.1519272225216,0.00733418493984,7.33418493984,0.03733418493984,33.33418493984,-3.28784588572675,3.50658344518883
"94",73,"BB1","Mar",6.48965216666667,6.6063604375,60.5901612916667,290.266513068292,123.1082245625,0.360797005109638,4.66053054166667,7.78691765954164,NA,0,6.831414,6.83744,38.327717,0,0,0.0383337093538769,1.60199,8.010959834,NA,0,7.199851,7.021142,94.48111,1226.07369763368,532.609802,0.646891146115783,7.813699,8.21876321799999,NA,0,"3",0.154991808471419,0.0142158874058799,0.290830997387706,0.445822805859124,0.0664731773208285,0.0146918199444127,0.0145597539653785,0.160829419945686,0.014751314589135,0.301784856073316,0.462614276019002,0.0689768230714402,0.015245172650799,15.245172650799,0.0151081325387305,15.1081325387305,8.42014614889554,16.628815158978,25.0489613078735,592.240464297771,494.500067419182,0.494500067419182,0.115107342857143,0.0103437142857143,0.119442745818514,0.0107332999405714,10.7332999405714,0.0407332999405714,36.7332999405714,-3.20070934070266,3.60368369899144
"95",73,"BB2","Mar",4.79211355555556,5.26426891666667,54.4809129805596,280.313108520833,115.0304749375,0.388652639665459,3.25169939583333,5.931608375,NA,0,3.602713,4.465905,29.18342965861,-0.041608,-1.766273,0.0408703635764163,-0.837919,5.767799,NA,0,5.379647,5.666519,92.9922147263,1185.284058,489.315887,0.716246679212236,7.237436,6.037804,NA,0,"3",0.125242781063661,0.292424599854414,0.287713641558077,0.412956422621738,0.264374929400718,NA,0.00436839926363542,0.129959925169643,0.303438479983331,0.29855008815372,0.428510013323363,0.274332346741667,NA,NA,0.00453293065350098,4.53293065350098,22.1641773834413,19.5345485345975,41.6987259180388,NA,512.238877008738,0.512238877008738,0.0711894166666667,0.00287220277777778,0.073870694856,0.0029803814232,2.9803814232,0.0329803814232,28.9803814232,-3.41184239662951,3.36661909840703
"96",74,"BB1","Mar",6.043320125,6.230717625,34.9691158125,413.197674860509,182.4653359375,0.471345272041803,2.3187153125,7.42876159924997,NA,0,6.12628,6.364388,31.136559,0,0,0.408786208542375,0.717073,7.58553487799998,NA,0,6.999085,6.918694,39.946419,1572.34523655207,689.174438,0.570792991886018,4.654908,8.021413252,NA,0,"3",0.285237608833137,0.0404571609547499,0.0450680354707764,0.330305644303913,0.0747535343746529,0.00860354166666667,0.00860354166666667,0.295980798132228,0.0419809394649496,0.0467654779587477,0.342746276090976,0.0775690514933398,0.00892758546,8.92758546,0.00892758546,8.92758546,8.71612694702777,16.6755806369367,25.3917075839645,601.168049757771,503.427652879182,0.503427652879182,0.274604558139535,0.00876697674418605,0.284947264217302,0.00909717615627907,9.09717615627907,0.0390971761562791,35.0971761562791,-3.24170503566592,3.55812067584737
"97",74,"BB2","Mar",3.12367100694444,3.95304154861111,25.3669503712181,404.418025625,171.311127854167,0.501889171289396,1.25177802083333,5.41178441666667,NA,0,2.540321,3.509847,21.01190108847,-0.124824,-2.596442,0.425502745228676,-0.630981,5.031097,NA,0,3.721639,4.49640933333333,31.02280930227,1551.452026,656.255188,0.620207609756522,3.909005,5.7556,NA,0,"3",0.0202558645833333,0.386681551701708,0.348401819603954,0.368657684187288,0.252746734770722,NA,0.00230822916666667,0.021018781467,0.401245525665001,0.361524025737517,0.382542807204517,0.262266187789126,NA,NA,0.00239516631,2.39516631,22.1851961649083,19.8960725603351,42.0812687252433,NA,514.634043318738,0.514634043318738,0.0134799574468085,0.00225563829787234,0.0139876665640851,0.0023405946587234,2.3405946587234,0.0323405946587234,28.3405946587234,-3.4314320372866,3.34429521706016
