"","jday","Site","month_local","NEE_f","GPP_DT","GPP_f","Reco","Reco_DT","CH4_f","CH4_f_RF","NEEgC_f","GPPgC_DT","GPPgC_f","RecogC","RecogC_DT","CH4gC_f","CH4mgC_f","CH4gC_f_RF","CH4mgC_f_RF","NEEcum","GPPcum_f","Recocum","CH4mgCcum","CH4cum_f_RF","CH4cum_f_RF_gC","co2","ch4","co2gC","ch4gC","ch4mgC"
"127",126,"BB1","5",-0.309889549777464,1.08317108263094,1.13552966439629,0.82564011461882,0.60831874576622,0.0177369066826144,0.0152100382646875,-0.321561229780283,1.12396763828716,1.17829825367611,0.856737023895824,0.631230463006759,0.0184049495359084,18.4049495359084,0.0157829091458887,15.7829091458887,7.40967397587009,40.1447434473774,47.5544174232475,1110.16048125006,1014.68759706142,1.01468759706142,-0.98914924137931,0.0112757655172414,-1.02640455840662,0.0117004559496828,11.7004559496828
"128",127,"BB1","5",-0.245665662620658,0.981289014004075,1.07303171488021,0.827366052259555,0.432447627554997,0.0252847140321762,0.0244739587945833,-0.254918414137602,1.01824828342752,1.11344638138946,0.858527967251859,0.448735334999228,0.0262370375014841,26.2370375014841,0.0253957459786225,25.3957459786225,7.15475556173249,41.2581898287669,48.4129453904994,1136.39751875154,1040.08334304005,1.04008334304005,-0.579784285714286,0.0160242857142857,-0.601621281051428,0.0166278244114286,16.6278244114286
"129",128,"BB1","5",-1.20413660074026,0.951374064408234,2.05433266484107,0.850196064100811,0.185820660747698,0.0123168115846043,0.012826477534809,-1.24948920167054,0.987206617170105,2.13170705032965,0.882217848659104,0.1928194101141,0.0127807119761269,12.7807119761269,0.0133095739846801,13.3095739846801,5.90526636006195,43.3898968790965,49.2951632391585,1149.17823072767,1053.39291702473,1.05339291702473,-1.47919736666667,0.00755816666666667,-1.5349098562848,0.007842837456,7.842837456
"130",129,"BB1","5",-0.803998844634795,0.801313915082312,1.80988946875204,1.00589062411725,0.105732676672737,0.0257333129733832,0.0255895804966059,-0.83428065711912,0.831494602379973,1.87805714570312,1.043776488584,0.109714992206939,0.0267025324732127,26.7025324732127,0.0265533864564301,26.5533864564301,5.07098570294283,45.2679540247996,50.3389397277425,1175.88076320088,1079.94630348116,1.07994630348116,-1.43833282142857,0.0214562857142857,-1.49250618881486,0.0222644152594286,22.2644152594286
"131",130,"BB1","5",-0.258219836355071,0.70770901717246,1.35573364301324,1.09751380665817,0.0741520375799979,0.0303479988152673,0.0320956098986979,-0.267945428271549,0.734364169595243,1.40679599494369,1.13885056667214,0.076944899923411,0.0314910258426455,31.4910258426455,0.0333044589499225,33.3044589499225,4.80304027467128,46.6747500197433,51.4777902944146,1207.37178904353,1113.25076243108,1.11325076243108,-0.0993157083333333,0.0416616666666667,-0.103056335172,0.04323081168,43.23081168
"132",131,"BB1","5",0.0810770624901048,0.946743681462894,1.06921093696838,1.15028799945848,0.340429218803914,0.0404820069816077,0.051491127197274,0.0841307489717321,0.982401835481513,1.10948169769836,1.19361244667009,0.353251144900945,0.042006721292563,42.006721292563,0.0534304890120321,53.4304890120321,4.88717102364301,47.7842317174417,52.6714027410847,1249.37851033609,1166.68125144311,1.16668125144311,0.139942533333333,0.0653916,0.1452133289088,0.0678545092224,67.8545092224
"133",132,"BB1","5",-0.553059073136753,1.2850848990408,1.69249781803749,1.13943874490073,0.919658397501826,0.0590696157229739,0.0652335404657986,-0.573889490067376,1.33348633667827,1.75624405585605,1.18235456578867,0.954296411385335,0.061294413729564,61.294413729564,0.0676904965339024,67.6904965339024,4.31328153357564,49.5404757732978,53.8537573068734,1310.67292406566,1234.37174797701,1.23437174797701,-1.50446490909091,0.035922,-1.56112907542691,0.037274966208,37.274966208
"134",133,"BB1","5",-0.0952334916662587,1.45561532786042,1.09223287962532,0.99699938795906,1.36505553104058,0.0314253732262512,0.0258054690170472,-0.0988203658963767,1.51043962356896,1.13337073880353,1.03455037290715,1.41646898256169,0.0326089784834447,32.6089784834447,0.0267774062021053,26.7774062021053,4.21446116767926,50.6738465121013,54.8883076797805,1343.2819025491,1261.14915417912,1.26114915417912,-0.932871208333333,0.0215416666666667,-0.968006869524,0.022353012,22.353012
"135",134,"BB1","5",-0.680662830337377,2.28909139791239,1.66091803096523,0.980255200627857,2.18738392042668,0.022708469545734,0.0174610160537161,-0.706299315179204,2.37530773632336,1.72347484768351,1.0171755325043,2.26976954840563,0.0235637613427045,23.5637613427045,0.0181186677623633,18.1186677623633,3.50816185250006,52.3973213597848,55.9054832122848,1366.8456638918,1279.26782194148,1.27926782194148,-1.26735502857143,0.0175478,-1.31508868836754,0.0182087203392,18.2087203392
"136",135,"BB1","5",-0.769990319083236,2.8191482920014,1.74272409872002,0.972733779636782,2.73244579892324,0.00228220289491781,-0.00173562441652392,-0.798991234461187,2.92532869327134,1.80836205917421,1.00937082471302,2.83536063749389,0.00236815978475199,2.36815978475199,-0.00180099497454788,-1.80099497454788,2.70917061803887,54.205683418959,56.9148540369979,1369.21382367656,1277.46682696693,1.27746682696693,-1.41881620588235,0.00689294117647059,-1.47225449946071,0.00715255691294118,7.15255691294118
"137",136,"BB1","5",-0.516030432824014,3.06329232449245,1.4763024526082,0.960272019784186,2.90676002850553,0.0157231878424774,0.0142410218099514,-0.535466203045897,3.17866816660214,1.53190590818324,0.996439705137338,3.01624023821916,0.0163153859893764,16.3153859893764,0.0147773956554014,14.7773956554014,2.17370441499297,55.7375893271422,57.9112937421352,1385.52920966593,1292.24422262234,1.29224422262234,-0.990670970588235,0.0202488529411765,-1.02798360202447,0.0210115057383529,21.0115057383529
"138",137,"BB1","5",-0.113775695927195,2.23853025049129,1.08888934479262,0.97511364886543,2.85788174538056,0.0273668632235215,0.0314103624365017,-0.118060943738596,2.3228422538458,1.12990127307489,1.0118403293363,2.96552100343857,0.0283976087599722,28.3976087599722,0.0325934023273101,32.5934023273101,2.05564347125438,56.8674906002171,58.9231340714715,1413.9268184259,1324.83762494965,1.32483762494965,0.697594666666667,0.0273133333333333,0.723868872192,0.02834206272,28.34206272
"139",138,"BB1","5",-0.347660415713362,2.30394468754798,1.40257949437955,1.05491907866619,2.52782607530743,0.0307528232812537,0.0315714157215156,-0.36075469761079,2.39072046025979,1.45540624845586,1.09465155084507,2.62303411660781,0.0319110976173189,31.9110976173189,0.0327605215232508,32.7605215232508,1.69488877364359,58.322896848673,60.0177856223166,1445.83791604322,1357.5981464729,1.3575981464729,-0.848254821428571,0.0254735357142857,-0.880203491022857,0.0264329709634286,26.4329709634286
"140",139,"BB1","5",-0.956662221969523,2.62789142848355,2.10961329737592,1.1529510754064,2.33606478227456,0.0142260425666316,0.0186485230724254,-0.992693947897783,2.72686833124596,2.18906977260829,1.19637582471051,2.42405032623415,0.0147618522338613,14.7618522338613,0.0193509010454252,19.3509010454252,0.702194825745802,60.5119666212813,61.2141614470271,1460.59976827709,1376.94904751832,1.37694904751832,-1.7728359375,0.02548828125,-1.83960803025,0.026448271875,26.448271875
"141",140,"BB1","5",-0.408471422273133,2.63476343479354,1.658878368986,1.25040694671286,2.2450259116499,0.0263990899434836,0.0258707477608507,-0.423856089921629,2.7339991648016,1.72135836387548,1.29750227395385,2.32958256758629,0.0273933852671149,27.3933852671149,0.0268451436045154,26.8451436045154,0.278338735824174,62.2333249851568,62.5116637209809,1487.9931535442,1403.79419112284,1.40379419112284,-0.624412435897436,0.0281277435897436,-0.647930305883077,0.0291871469243077,29.1871469243077
"142",141,"BB1","5",-0.658436472077341,2.08261614200016,1.93349036993686,1.27505389785952,1.93503154878848,0.0240125753075355,0.0272942974304592,-0.683235823361662,2.16105579637245,2.00631335123016,1.3230775278685,2.00791257704205,0.0249169849439186,24.9169849439186,0.02832230984888,28.32230984888,-0.404897087537488,64.2396383363869,63.8347412488494,1512.91013848812,1432.11650097172,1.43211650097172,-1.03260478378378,0.0252591891891892,-1.07149681036022,0.0262105512908108,26.2105512908108
"143",142,"BB1","5",-0.165148870265152,2.47830779723385,1.38281643080108,1.21766756053593,1.69456837832664,0.0246503520605097,0.0331528987457812,-0.171369037314818,2.57165078210887,1.43489882885077,1.26352979153595,1.75839260172794,0.0255787829205168,25.5787829205168,0.0344015695241423,34.4015695241423,-0.576266124852306,65.6745371652377,65.0982710403854,1538.48892140864,1466.51807049586,1.46651807049586,8.15246575,0.0641205,8.459520220008,0.066535534512,66.535534512
"144",143,"BB1","5",-0.899990538757144,2.29516567594515,2.06366684923043,1.16367631047328,1.56871731644674,0.0266142382116366,0.0326105453588451,-0.933887782408893,2.38161079596395,2.14139279743984,1.20750501503095,1.6278014854534,0.0276166368796397,27.6166368796397,0.0338387889392407,33.8387889392407,-1.5101539072612,67.8159299626775,66.3057760554163,1566.10555828828,1500.3568594351,1.5003568594351,NA,NA,NA,NA,NA
"145",144,"BB1","5",-0.889162368021514,2.22635038074978,1.95759341889765,1.06843105087614,1.41347883560046,0.0251587713527709,0.0388470043142306,-0.922651779450676,2.31020364149034,2.03132421742701,1.10867243797634,1.46671610246451,0.0261063513170017,26.1063513170017,0.0403101378847217,40.3101378847217,-2.43280568671188,69.8472541801045,67.4144484933927,1592.21190960528,1540.66699731982,1.54066699731982,NA,NA,NA,NA,NA
"146",145,"BB1","5",-0.870042011702368,2.16916207196704,1.90601750970291,1.03597549800055,1.55043667063035,0.0253151922086533,0.0283345803482281,-0.902811274031126,2.25086139224561,1.97780575318836,1.07499447915724,1.60883231739297,0.0262686636080001,26.2686636080001,0.0294017739824638,29.4017739824638,-3.335616960743,71.8250599332929,68.4894429725499,1618.48057321328,1570.06877130229,1.57006877130229,-1.7309695,0.0222791666666667,-1.796164735248,0.0231182892,23.1182892
"147",146,"BB1","5",-0.784593503482909,2.02503553210816,1.62212136137666,0.837527857893748,1.52600532569215,0.0263217478220559,0.040910475198003,-0.814144433198089,2.10130647038949,1.68321694033155,0.869072507133458,1.58348079027902,0.0273131301320258,27.3131301320258,0.0424513273358606,42.4513273358606,-4.14976139394109,73.5082768736245,69.3585154796834,1645.7937033453,1612.52009863815,1.61252009863815,-1.13099856521739,0.0279869565217391,-1.17359649517774,0.0290410572521739,29.0410572521739
"148",147,"BB1","5",-1.45181542197383,2.59975520090693,2.13978644979929,0.687971027825461,1.46844551856519,0.0240822343547522,0.0235013136907791,-1.50649659802705,2.69767238079389,2.22037936664453,0.71388276861748,1.52375305057643,0.0249892676294896,24.9892676294896,0.0243864671696286,24.3864671696286,-5.65625799196815,75.728656240269,70.0723982483008,1670.78297097479,1636.90656580778,1.63690656580778,-1.4568702195122,0.0240951219512195,-1.5117417794599,0.0250026406243902,25.0026406243902
"149",148,"BB1","5",-1.59153399705736,2.4985347145386,2.11094717200276,0.519413174945392,1.21459870886114,0.0197450754407612,0.0242208659768618,-1.65147753352253,2.59263952602698,2.19045388628907,0.538976352766535,1.26034535463168,0.0204887539621621,20.4887539621621,0.0251331206730144,25.1331206730144,-7.30773552549068,77.9191101265581,70.6113746010674,1691.27172493695,1662.03968648079,1.66203968648079,-2.61705259259259,0.0284074074074074,-2.71562126144,0.029477344,29.477344
"150",149,"BB1","5",-1.31868477725261,2.44384273341185,1.72251148511708,0.403826707864471,1.74555690028463,0.039874625837478,0.0453655588240664,-1.36835172070305,2.53588762612307,1.78738815769253,0.419036436989478,1.81130155537695,0.0413764637450208,41.3764637450208,0.0470742072316161,47.0742072316161,-8.67608724619373,79.7064982842506,71.0304110380569,1732.64818868198,1709.11389371241,1.70911389371241,-2.02296233333333,0.032568380952381,-2.099155186656,0.0337950364525714,33.7950364525714
"151",150,"BB1","5",-1.79769681414325,3.19751414319967,2.24859387701921,0.450897062875967,2.36468326479156,0.0307904426473034,0.038126350429483,-1.86540526695114,3.31794531588914,2.33328491680326,0.467879649852128,2.45374669527667,0.0319501338791714,31.9501338791714,0.039562341292059,39.562341292059,-10.5414925131449,82.0397832010539,71.498290687909,1764.59832256115,1748.67623500447,1.74867623500447,-2.1867436,0.04605324,-2.2691051109504,0.04778778923136,47.78778923136
"152",151,"BB1","5",0.305149432728552,1.57616055644469,0.151630071590373,0.456779504318926,2.16233301095616,0.0385857829885693,0.0561099056648655,0.316642580962841,1.63552506764262,0.157341066606753,0.473983647569594,2.24377512148082,0.0400390779190508,40.0390779190508,0.058223229151827,58.223229151827,-10.224849932182,82.1971242676606,71.9722743354786,1804.6374004802,1806.89946415629,1.80689946415629,0.402926142857143,0.0520090714285714,0.418101953101714,0.0539679410948571,53.9679410948571
"153",152,"BB1","5",-0.82097003426293,2.64229062736521,1.34771263630611,0.526742602043179,2.32982498084512,0.0353426199028763,0.0379132053580564,-0.851891049633409,2.7418098615543,1.39847288503994,0.546581835406533,2.41757550892367,0.0366737643388983,36.6737643388983,0.0393411683246622,39.3411683246622,-11.0767409818154,83.5955971527005,72.5188561708851,1841.3111648191,1846.24063248095,1.84624063248095,-0.572944870967742,0.0331032258064516,-0.594524266587871,0.0343500257032258,34.3500257032258
"154",153,"BB1","6",-1.32851170673918,3.45596620822282,1.96444126916847,0.63592956242929,2.41786950198656,0.0399709363129329,0.0409255184202134,-1.37854877166181,3.58613171948933,2.03842998513043,0.659881213468626,2.50893613890938,0.0414764016582232,41.4764016582232,0.0424669371459924,42.4669371459924,-12.4552897534772,85.634027137831,73.1787373843537,1882.78756647732,1888.70756962695,1.88870756962695,-1.50148214705882,0.0448195,-1.55803397064565,0.046507581648,46.507581648
"155",154,"BB1","6",-1.02677039881205,2.37166479574842,1.69496509926358,0.668194700451531,1.87131991521118,0.0293289681563216,0.0278942834773788,-1.06544267911291,2.46099117861549,1.75880426476225,0.693361585649338,1.9418013084977,0.0304336144129613,30.4336144129613,0.0289448937702708,28.9448937702708,-13.5207324325901,87.3928314025932,73.8720989700031,1913.22118089028,1917.65246339722,1.91765246339722,-0.706241125,0.0260399375,-0.732840990732,0.027020705706,27.020705706
"156",155,"BB1","6",-1.11954012133363,2.63886799999695,1.88726915973597,0.767729038402341,1.59777847752914,0.0387249300476176,0.0348453707765737,-1.16170648046354,2.73825832434883,1.95835126536827,0.796644784904727,1.6579572061068,0.040183465812931,40.183465812931,0.0361577868215026,36.1577868215026,-14.6824389130537,89.3511826679615,74.6687437549078,1953.40464670321,1953.81025021872,1.95381025021872,-1.66524883870968,0.0392291290322581,-1.72796877097084,0.040706654948129,40.706654948129
"157",156,"BB1","6",-0.976026568696082,2.18079431656911,1.80983799485539,0.833811426159308,1.34706273598903,0.0276130187988309,0.026133950383931,-1.01278763337945,2.26293175370837,1.87800373309362,0.865216099714172,1.39779850687733,0.0286530355388701,28.6530355388701,0.0271182594911913,27.1182594911913,-15.6952265464331,91.2291864010551,75.533959854622,1982.05768224208,1980.92850970991,1.98092850970991,-1.28206719354839,0.0312774193548387,-1.33035497232619,0.0324554520774194,32.4554520774194
"158",157,"BB1","6",-1.3395677658905,2.56027365740299,2.26100289589607,0.921435130005566,1.51478295173001,0.0392449649484691,0.0397249926694769,-1.390021246225,2.65670380443542,2.3461613089671,0.956140062742095,1.57183573682397,0.0407230873082882,40.7230873082882,0.0412211947933801,41.2211947933801,-17.0852477926581,93.5753477100222,76.4900999173641,2022.78076955037,2022.14970450329,2.02214970450329,-1.61873541176471,0.0335720882352941,-1.67970346231341,0.0348365473665882,34.8365473665882
"159",158,"BB1","6",-0.916741002524426,2.80705780312691,1.97594462852395,1.05920362599952,1.97896714266716,0.0375309054254373,0.0299680247400714,-0.951269135643506,2.91278282822389,2.05036660701268,1.09909747136917,2.05350296112858,0.038944469447381,38.944469447381,0.0310967404238815,31.0967404238815,-18.0365169283016,95.6257143170349,77.5891973887332,2061.72523899775,2053.24644492717,2.05324644492717,-1.78335859259259,0.038992,-1.850527010624,0.040460594688,40.460594688
"160",159,"BB1","6",-1.0831973445855,3.12416938386849,2.35365133370206,1.27045398911656,2.18530849169008,0.0425084798145676,0.0478541339072227,-1.12399488937197,3.24183809954252,2.44229925753461,1.31830436816264,2.2676159507211,0.0441095191983034,44.1095191983034,0.0496565120067044,49.6565120067044,-19.1605118176736,98.0680135745695,78.9075017568959,2105.83475819605,2102.90295693388,2.10290295693388,-2.30287375,0.03502125,-2.38960918692,0.03634029036,36.34029036
"161",160,"BB1","6",-0.894108002592242,2.4554230775753,2.35794207458014,1.4638340719879,1.78404681108876,0.0479228184492297,0.049887676334549,-0.927783686401876,2.54790413236909,2.44675160487713,1.51896791847525,1.85124115018161,0.0497277834833015,49.7277834833015,0.0517666457760135,51.7666457760135,-20.0882955040755,100.514765179447,80.4264696753711,2155.56254167936,2154.66960270989,2.15466960270989,-1.04819064102564,0.0501938205128205,-1.08766969332923,0.0520843205686154,52.0843205686154
"162",161,"BB1","6",0.144269630586034,1.42957583258613,1.34943810422926,1.4937077348153,1.31342078800706,0.0436241550494464,0.0557155522732283,0.149703401952427,1.48341937674465,1.40026334098695,1.54996674293938,1.36288946856656,0.0452672152252287,45.2672152252287,0.0578140228340471,57.8140228340471,-19.9385921021231,101.915028520434,81.9764364183105,2200.82975690458,2212.48362554394,2.21248362554394,0.69131975,0.0401166666666667,0.717357617064,0.0416276208,41.6276208
"163",162,"BB1","6",-0.261268267566006,2.15715863479043,2.05482671986684,1.79355845230083,1.5873036590787,0.0552002826375626,0.0555341210613838,-0.271108675595612,2.23840585761117,2.1322197134439,1.86111103784829,1.64708786409424,0.0572793460828238,57.2793460828238,0.0576257581970397,57.6257581970397,-20.2097007777187,104.047248233877,83.8375474561588,2258.10910298741,2270.10938374098,2.27010938374098,-0.295403111111111,0.0646742962962963,-0.306529173888,0.067110188992,67.110188992
"164",163,"BB1","6",-1.07841211107791,2.60167869431077,2.88172644587993,1.80331433480202,1.63717486889946,0.0376173902283013,0.0374218749598076,-1.11902942482955,2.69966832065329,2.99026379073756,1.87123436590801,1.69883742316169,0.03903421161386,39.03421161386,0.0388313324582938,38.8313324582938,-21.3287302025482,107.037512024615,85.7087818220668,2297.14331460127,2308.94071619927,2.30894071619927,-1.90033972727273,0.0433484848484849,-1.97191412276073,0.0449811621818182,44.9811621818182
"165",164,"BB1","6",-0.259358782869212,2.11515403894163,1.94075692109376,1.68139813822455,1.63542216316023,0.0479165642946845,0.0549754850388197,-0.269127272067198,2.19481920066433,2.01385358976983,1.74472631770264,1.6970187035135,0.0497212937722795,49.7212937722795,0.0570460817073218,57.0460817073218,-21.5978574746154,109.051365614385,87.4535081397694,2346.86460837355,2365.98679790659,2.36598679790659,-1.69394147619048,0.0424809523809524,-1.75774208794971,0.0440809549714286,44.0809549714286
"166",165,"BB1","6",-1.2203435119797,3.13681853345772,2.92747981498169,1.70713630300199,1.81519875695605,0.0517949042694026,0.0508958996985169,-1.26630653001491,3.25496366670188,3.03774041473316,1.77143388471825,1.88356640293804,0.0537457075438054,53.7457075438054,0.0528128428647618,52.8128428647618,-22.8641640046303,112.089106029118,89.2249420244877,2400.61031591735,2418.79964077135,2.41879964077136,-1.32568785714286,0.0515985428571429,-1.37561856459429,0.0535419503753143,53.5419503753143
"167",166,"BB1","6",-1.23683644233218,2.85952398390075,2.88048711190916,1.64365066957698,1.84339847988602,0.0489932563705002,0.0489770815814979,-1.28342065009617,2.96722509523039,2.98897777849211,1.70555712839593,1.91282824023245,0.0508385383784388,50.8385383784388,0.0508217543821834,50.8217543821834,-24.1475846547265,115.07808380761,90.9304991528836,2451.44885429579,2469.62139515354,2.46962139515354,-1.41265278378378,0.0493837837837838,-1.46585893823222,0.0512437746162162,51.2437746162162
"168",167,"BB1","6",-0.268343760047692,1.88755573374983,1.76576076348341,1.49741700343572,1.65174261951911,0.0496965882361558,0.0464349394334639,-0.278450659426129,1.95864863290579,1.83226637687925,1.55381571745312,1.71395385354068,0.0515683605354824,51.5683605354824,0.0481838649922859,48.1838649922859,-24.4260353141526,116.910350184489,92.4843148703367,2503.01721483127,2517.80526014582,2.51780526014582,1.0063139047619,0.0469571428571429,1.04421571167086,0.0487257366857143,48.7257366857143
"169",168,"BB1","6",-1.53510340738585,2.95886947468056,3.04588334769066,1.51077994030481,1.67829083422709,0.0383213709004198,0.0389199591394486,-1.59292154212163,3.07031233457493,3.16060349809808,1.56768195597645,1.74150198020742,0.0397647070140132,39.7647070140132,0.0403858404804768,40.3858404804768,-26.0189568562743,120.070953682587,94.0519968263132,2542.78192184529,2558.1911006263,2.5581911006263,-1.556417825,0.036443925,-1.6150387459608,0.0378165489912,37.8165489912
"170",169,"BB1","6",-1.57648998077767,2.87143354172757,3.18155796043051,1.60506797965284,1.48585214965618,0.0456449983525528,0.0309616400219224,-1.63586689941368,2.97958321464319,3.30138815945216,1.66552126003849,1.54181528502083,0.0473641715705034,47.3641715705034,0.0321277792317081,32.1277792317081,-27.6548237556879,123.37234184204,95.7175180863517,2590.14609341579,2590.31887985801,2.59031887985801,-2.5694787826087,0.0307769565217391,-2.66625563147687,0.0319361398121739,31.9361398121739
"171",170,"BB1","6",-1.11730711503696,2.7038051963244,3.12925192775927,2.0119448127223,1.40463558430206,0.0444586779249795,0.0375199344427338,-1.15938937021772,2.80564131523876,3.24711207236639,2.08772270214868,1.45753977894921,0.0461331695703459,46.1331695703459,0.0389330852535849,38.9330852535849,-28.8142131259057,126.619453914406,97.8052407885004,2636.27926298614,2629.25196511159,2.62925196511159,-2.03123903571429,0.0452636071428571,-2.10774362275543,0.0469684156422857,46.9684156422857
"172",171,"BB1","6",-0.981462026047959,2.41280274730782,3.39575209877655,2.41429007272859,1.39333417477373,0.092382842642295,0.104718835184971,-1.01842781179703,2.50367854998242,3.52364970582487,2.50522189402784,1.4458127131324,0.0958623500275744,95.8623500275744,0.108662965393377,108.662965393377,-29.8326409377027,130.143103620231,100.310462682528,2732.14161301371,2737.91493050497,2.73791493050497,-2.99876383333333,0.0968683333333333,-3.111709274352,0.10051678224,100.51678224
"173",172,"BB1","6",0.0376220998251829,1.86651629981935,2.56882903899602,2.60645113882121,1.3605107309106,0.0626953470004198,0.094787081986288,0.0390390985929986,1.93681676973574,2.66558141592077,2.70462051451377,1.41175300707962,0.0650567045498436,65.0567045498436,0.0983571426422196,98.3571426422196,-29.7936018391097,132.808685036152,103.015083197042,2797.19831756355,2836.27207314719,2.83627207314719,1.289721,0.0686666666666667,1.338297051744,0.071252928,71.252928
"174",173,"BB1","6",-1.3428678610264,2.8873720592716,4.12853574389288,2.78566788286647,1.3032810315795,0.0564774336292387,0.0685724947005095,-1.3934456361441,2.996122040512,4.28403291415086,2.89058727800676,1.35236780835291,0.0586045996894504,58.6045996894504,0.0711552091409095,71.1552091409095,-31.1870474752538,137.092717950303,105.905670475049,2855.802917253,2907.4272822881,2.9074272822881,-3.21885837037037,0.0588885185185185,-3.340093452032,0.06110649568,61.10649568
"175",174,"BB1","6",-1.54521001034091,2.98686122899166,4.439491265319,2.89428125497809,1.39166249691996,0.0665886359646073,0.0660068610547049,-1.60340880017039,3.0993583703204,4.60670026433598,3.00329146416559,1.44407807320395,0.0690966303495782,69.0966303495782,0.0684929434694693,68.4929434694693,-32.7904562754242,141.699418214638,108.908961939214,2924.89954760258,2975.92022575757,2.97592022575757,-1.70316594285714,0.0571963142857143,-1.76731398492891,0.0593505562669714,59.3505562669714
"176",175,"BB1","6",0.1520144254875,2.52906460369737,2.72269232264487,2.87470674813237,1.73462060775517,0.0799019930180113,0.0851390113004726,0.157739896809061,2.62431929293103,2.82523980628497,2.98297970309403,1.79995335832566,0.0829114216830417,82.9114216830417,0.0883456870220935,88.3456870220935,-32.6327163786151,144.524658020923,111.891941642308,3007.81096928562,3064.26591277966,3.06426591277966,-1.06411855555556,0.103338888888889,-1.104197516832,0.1072310448,107.2310448
"177",176,"BB1","6",-0.772587336709423,3.13396984187616,3.39456194057913,2.62197460386971,2.0082521349486,0.0709222497247868,0.0861980794491146,-0.801686066159247,3.25200768200059,3.5224147215091,2.72072865534986,2.0838909433593,0.0735934653384211,73.5934653384211,0.089444643913486,89.444643913486,-33.4344024447744,148.047072742433,114.612670297658,3081.40443462405,3153.71055669315,3.15371055669315,-2.7406388,0.08087904,-2.8438622197632,0.08392526816256,83.92526816256
"178",177,"BB1","6",-1.69439976715397,3.61785266423529,4.15923209350192,2.46483232634796,2.58639471801479,0.0595692227256631,0.0571368973656616,-1.75821763998405,3.75411546698105,4.31588541107158,2.55766777108753,2.6838086886741,0.0618128379304025,61.8128379304025,0.0592889014680419,59.2889014680419,-35.1926200847584,152.362958153504,117.170338068746,3143.21727255445,3212.99945816119,3.21299945816119,-2.37160439473684,0.0580335,-2.46092850266021,0.060219273744,60.219273744
"179",178,"BB1","6",-1.18385929054432,3.68672155214523,3.28828658035162,2.1044272898073,2.78956748225148,0.077676520252827,0.0715276946676853,-1.22844816686338,3.82557823268523,3.41213660611398,2.1836884392506,2.894633751903,0.0806021287116295,80.6021287116295,0.074221713759649,74.221713759649,-36.4210682516218,155.775094759618,119.354026507996,3223.81940126608,3287.22117192084,3.28722117192084,-2.22082996296296,0.080447962962963,-2.304475302688,0.08347795504,83.47795504
"180",179,"BB1","6",-0.704463852655467,3.25453867233001,2.6252722458665,1.92080839321103,2.88719935974577,0.0813722365083121,0.0868288773911633,-0.730996779201883,3.37711761688465,2.72415049973481,1.99315372053293,2.99594283643124,0.0844370404241612,84.4370404241612,0.090099200229224,90.0992002292241,-37.1520650308237,158.499245259353,121.347180228529,3308.25644169024,3377.32037215006,3.37732037215006,-1.83441117857143,0.0903646071428571,-1.90350244120114,0.0937680997062857,93.7680997062857
"181",180,"BB1","6",-1.53563009665005,4.03364637499585,3.36394514715222,1.82831505050216,2.92758251643273,0.0881071988692094,0.0841236970750825,-1.59346806861028,4.18556963206369,3.49064477717456,1.89717670856428,3.03784698433166,0.0914256684074193,91.4256684074193,0.0872921320017184,87.2921320017184,-38.745533099434,161.989890036527,123.244356937094,3399.68211009766,3464.61250415178,3.46461250415178,-2.38455429032258,0.0923834516129032,-2.47436614311329,0.0958629819344516,95.8629819344516
"182",181,"BB1","6",-1.41875169615563,4.10245360894965,3.14474865284525,1.72599695668962,2.94166927471814,0.077336988798802,0.0830557535565391,-1.47218756003964,4.25696842167713,3.26319246610601,1.79100490606637,3.05246430628112,0.08024980914492,80.24980914492,0.0861839654584926,86.1839654584926,-40.2177206594736,165.253082502634,125.03536184316,3479.93191924258,3550.79646961028,3.55079646961028,-2.17247184615385,0.0833813846153846,-2.25429582576738,0.0865218610855385,86.5218610855385
"183",182,"BB1","6",-0.64455346147503,2.95667962311549,2.2245599583317,1.58000649685667,2.61933114985361,0.0764358082433916,0.0778391252440799,-0.668829923048026,3.06804000444051,2.30834578460231,1.63951586155428,2.7179856382817,0.0793146865250707,79.3146865250707,0.0807708580572729,80.7708580572729,-40.8865505825216,167.561428287236,126.674877704714,3559.24660576765,3631.56732766755,3.63156732766755,-0.473827513513513,0.0760112702702703,-0.491673752982487,0.0788741587537297,78.8741587537297
"184",183,"BB1","7",0.249884604816515,1.8027980722556,1.22721236225896,1.47709696707548,2.23416022558155,0.0722186505179543,0.0780165711371587,0.259296258572324,1.87069865884903,1.27343408867108,1.53273034724341,2.31830763631785,0.0749386937710625,74.9386937710625,0.0809549872724686,80.9549872724686,-40.6272543239493,168.834862375907,128.207608051958,3634.18529953871,3712.52231494002,3.71252231494002,0.760099764705882,0.0668705882352941,0.788728162243765,0.0693892020705882,69.3892020705882
"185",184,"BB1","7",-0.626839892841835,2.51578139659167,2.15168717918858,1.52484728634674,2.2297837213894,0.0725224753556961,0.0706303522481947,-0.65044919056583,2.6105357871129,2.23272832510553,1.5822791345397,2.31376629547181,0.075253961867493,75.253961867493,0.0732905738352707,73.2905738352707,-41.2777035145151,171.067590701012,129.789887186497,3709.4392614062,3785.81288877529,3.78581288877529,-1.46712323333333,0.0726575,-1.5223809627936,0.07539407208,75.39407208
