"","jday","Site","month","TS.5_mean","TS.10_mean","TS.30_mean","RH_mean","PARin_mean","SWin_mean","VPD_mean","Ta_mean","WTH._mean","SWC_mean","Precip_mean","TS.5_min","TS.10_min","TS.30_min","RH_min","PARin_min","SWin_min","VPD_min","Ta_min","WTH._min","SWC_min","Precip_min","TS.5_max","TS.10_max","TS.30_max","RH_max","PARin_max","SWin_max","VPD_max","Ta_max","WTH._max","SWC_max","Precip_max"
"139",70,"BB1","Mar",6.6584538125,6.67239454166667,NA,86.2882086666667,69.2573570686286,25.9786908125,0.119509746454495,4.89939641666667,8.74635379916664,NA,0.0520833333333333,6.511714,6.519382,NA,74.719788,0,0,0.00556618109108857,2.866932,8.68802909799996,NA,0,6.858291,6.786942,NA,99.372391,264.804371661393,97.75428,0.269738897399465,7.928366,8.898558944,NA,0.4
"140",70,"BB2","Mar",4.63008301388889,5.01381059027778,5.28289656944444,83.6823751541933,68.6576914166667,26.0435795625,0.130707318494957,3.78718089583333,7.00008375,NA,0.0479166666666667,4.05549866666667,4.80935433333333,5.03521133333333,70.53683169804,-0.033286,-0.705227,0.0127417422365673,0.699647,6.897797,NA,0,5.16388966666667,5.199908,5.51773333333333,98.55032406503,263.928589,98.498398,0.298217017331704,7.156043,7.101097,NA,0.4
"141",71,"BB1","Mar",6.91746308333333,6.61725333333333,NA,75.5325900625,416.357943330842,190.15625475,0.260628663261359,7.32888883333333,8.63828238204164,NA,0,6.386221,6.455235,NA,53.775566,0,0,0.0223411495717659,5.473483,8.33844511999996,NA,0,7.145024,6.855451,NA,97.570274,1452.4457473852,651.638428,0.551391007717078,9.818895,8.89461960399996,NA,0
"142",71,"BB2","Mar",5.12229095833333,5.09626823611111,5.15062913888889,71.4604430657206,431.297421895833,180.651466083333,0.290279679003203,6.63068225,6.78538970833333,NA,0,4.191121,4.60887533333333,4.83121266666667,46.73728391278,-0.008322,-3.151326,0.0320659805578846,4.422125,6.457199,NA,0,6.14781633333333,5.59884866666667,5.73396866666667,96.50252445442,1483.857056,618.538879,0.602044213203611,9.443156,7.017197,NA,0
"143",72,"BB1","Mar",7.03532689583333,6.82404591666667,NA,77.3177098333333,347.574665711836,153.008723208333,0.217798294779832,5.14057791666667,8.23323543687498,NA,0,6.61456,6.697935,NA,49.943573,0,0,0.0187463064406566,0.06304,8.14986041399999,NA,0,7.167848,6.916829,NA,96.945877,1412.04934312149,634.517334,0.5452433022796,8.566004,8.34974947199998,NA,0
"144",72,"BB2","Mar",5.2029855,5.48006125694444,5.62373853472222,73.4889282149117,356.086159333333,145.307476625,0.241583694002128,4.14048925,6.19715660416667,NA,0,4.139938,5.08729866666667,5.11231533333333,42.38287530709,-0.049929,-3.934938,0.0256076147951092,-1.105279,6,NA,0,6.31678733333333,5.81270066666667,5.917094,95.79300341141,1406.881958,593.824097,0.593939390831854,8.260809,6.438301,NA,0
"145",73,"BB1","Mar",6.48965216666667,6.9414476875,NA,60.5901612916667,290.266513068292,123.1082245625,0.360797005109638,4.66053054166667,8.13349234966664,NA,0,6.831414,6.83744,NA,38.327717,0,0,0.0383337093538769,1.60199,8.010959834,NA,0,7.199851,7.021142,NA,94.48111,1226.07369763368,532.609802,0.646891146115783,7.813699,8.21876321799999,NA,0
"146",73,"BB2","Mar",4.79211355555556,5.26426891666667,5.70480943055556,54.4809129805596,280.313108520833,115.0304749375,0.388652639665459,3.25169939583333,5.931608375,NA,0,3.602713,4.465905,5.52606,29.18342965861,-0.041608,-1.766273,0.0408703635764163,-0.837919,5.767799,NA,0,5.379647,5.666519,5.93668366666667,92.9922147263,1185.284058,489.315887,0.716246679212236,7.237436,6.037804,NA,0
"147",74,"BB1","Mar",6.043320125,6.6063604375,NA,34.9691158125,413.197674860509,182.4653359375,0.471345272041803,2.3187153125,7.78691765954164,NA,0,6.12628,6.364388,NA,31.136559,0,0,0.408786208542375,0.717073,7.58553487799998,NA,0,6.999085,6.918694,NA,39.946419,1572.34523655207,689.174438,0.570792991886018,4.654908,8.021413252,NA,0
"148",74,"BB2","Mar",3.12367100694444,3.95304154861111,5.04491532638889,25.3669503712181,404.418025625,171.311127854167,0.501889171289396,1.25177802083333,5.41178441666667,NA,0,2.540321,3.509847,4.55466466666667,21.01190108847,-0.124824,-2.596442,0.425502745228676,-0.630981,5.031097,NA,0,3.721639,4.49640933333333,5.52942233333333,31.02280930227,1551.452026,656.255188,0.620207609756522,3.909005,5.7556,NA,0
"149",75,"BB1","Mar",6.0265416875,6.230717625,NA,53.22690975,463.224554928772,203.424186458333,0.363680610407787,2.21657716666667,7.42876159924997,NA,0,5.767922,6.051228,NA,28.692169,0,0,0.0194536711084053,-4.288709,7.33479725799998,NA,0,6.409182,6.461993,NA,96.390671,1583.95865112904,684.358765,0.702339377368841,7.275628,7.55976190599995,NA,0
"150",75,"BB2","Mar",2.63670567361111,3.38422171527778,4.22769594444444,46.1138293562175,439.698537979167,192.229044,0.394806633410222,0.844900833333333,4.782964875,NA,0,1.966826,3.00998833333333,3.80350266666667,18.23426739977,-0.141467,-4.009043,0.021267723270627,-7.95718,4.536102,NA,0,3.727687,3.65260066666667,4.66757166666667,95.16210617743,1479.295044,645.582275,0.79428175165496,7.444448,5.022797,NA,0
"151",76,"BB1","Mar",6.5456105625,6.10151554166667,NA,72.712563375,468.793419111057,206.1258228125,0.316312594027483,3.8134535,7.30045081366665,NA,0,5.609038,5.929064,NA,36.178295,0,0,0.00916574763412876,-4.32474,7.23811250999995,NA,0,6.590875,6.301227,NA,98.053146,1562.11408258135,668.623962,0.879393545892424,11.760239,7.42268841199996,NA,0
"152",76,"BB2","Mar",3.02563017361111,3.51937372222222,4.04522784027778,68.2559621399137,447.857848375,192.421797833333,0.34680536985912,1.818313125,4.33855820833333,NA,0,2.21328233333333,3.07101433333333,3.60666766666667,26.74097695735,-0.041605,-4.229317,0.011435731956844,-6.954047,4.199402,NA,0,4.38801266666667,3.883173,4.30845433333333,97.05122639418,1482.031006,628.367126,0.965385303469129,11.44185,4.532799,NA,0
"153",77,"BB1","Mar",7.09516160416667,6.42961785416667,NA,82.6731138333333,415.541383631032,176.2100639375,0.20299080593771,4.2971784375,7.22279463166664,NA,0,6.116774,6.239182,NA,53.469395,0,0,0.00491658352929639,-2.35818,7.15013818199998,NA,0,7.201755,6.752048,NA,99.11113,1478.31803977843,637.397949,0.648528216117239,11.915597,7.31819353399999,NA,0
"154",77,"BB2","Mar",3.77064341666667,4.01165839583333,4.33395342361111,79.5744344422317,391.389373125,165.973451270833,0.224966033642424,2.52255477083333,4.0602270625,NA,0,2.83248366666667,3.71207666666667,3.97043366666667,46.38937262035,0,-3.585495,0.0080186011899317,-5.423232,3.919403,NA,0,5.365642,4.53836333333333,4.71367266666667,98.2534453529,1360.739014,590.038391,0.71142539814784,11.21792,4.196701,NA,0
"155",78,"BB1","Mar",7.70586120833333,6.86514683333333,NA,81.2094204375,479.974665333867,205.139596625,0.261874746904615,5.90027770833333,7.55396042429166,NA,0.00208333333333333,6.561327,6.624964,NA,42.612915,0,0,1.13803385923733e-05,-1.72158,7.06060182799996,NA,0,7.821252,7.227392,NA,99.997925,1613.66043108644,680.217529,0.912592857888401,14.03775,7.97585674999999,NA,0.1
"156",78,"BB2","Mar",4.43998983333333,4.4843644375,4.60208690972222,77.9111957257444,458.578889958333,192.822251166667,0.282954558907671,3.59491183333333,3.7030085,NA,0,3.17913466666667,3.78256933333333,4.064516,34.05282870195,0,-3.187273,0.00314053002133187,-5.132045,3.498901,NA,0,6.46837833333333,5.22701266666667,5.056016,99.26113711525,1517.686035,639.312378,0.96707617085325,13.26102,3.911102,NA,0
"157",79,"BB1","Mar",8.12740872916667,7.37816864583333,NA,77.129238375,457.23369929426,193.4566005,0.301829327701263,7.05815252083333,7.85625802199998,NA,0.00208333333333333,7.20119,7.150092,NA,46.883213,0,0,0.00893292524728312,0.440633,7.70276268999999,NA,0,8.358789,7.72302,NA,98.674706,1549.69514319281,646.446045,0.872648137216656,14.433967,7.974601828,NA,0.1
"158",79,"BB2","Mar",5.11712670138889,5.02508084027778,4.93845211111111,73.2747624426638,431.6959910625,179.766150645833,0.325734181839061,4.58978045833333,3.25911010416667,NA,0,3.83855366666667,4.263655,4.399608,38.90529642829,0,-3.903085,0.0104308149487701,-3.697545,3.010498,NA,0,7.24380666666667,5.71291,5.317952,97.75752366898,1430.574951,598.967224,0.98100916675894,14.19068,3.5,NA,0
"159",80,"BB1","Mar",8.4689346875,7.77678239583333,NA,81.6247998125,487.614912801936,204.390664270833,0.258373555715204,6.55970616666667,7.60873751062497,NA,0,7.558626,7.533852,NA,48.28199,0,0,3.48801479237311e-06,-0.316124,7.51080897999998,NA,0,8.759956,8.087951,NA,99.999435,1618.03639785385,671.731506,0.821210685831896,14.080988,7.77195797399997,NA,0
"160",80,"BB2","Mar",5.50255445833333,5.34488235416667,5.19788440277778,78.3832037709381,457.008770270833,192.673217083333,0.283272493986361,4.08485797916667,2.76886908333333,NA,0,4.17630066666667,4.62780166666667,4.73784266666667,40.4947686967,-0.008322,-4.500284,0.00329290136510454,-4.284225,2.5811,NA,0,7.50971733333333,5.95314833333333,5.59342,99.26285297355,1501.296021,629.766479,0.923108966194249,13.54991,3.0028,NA,0
"161",81,"BB1","Mar",8.60433635416667,8.11167245833333,NA,86.9108394583333,470.463450028582,198.667478604167,0.171537018982111,6.46917947916667,7.42423295774997,NA,0,7.949096,7.891438,NA,62.246071,0,0,2.02146720919195e-05,-1.081529,7.334545908,NA,0,9.031957,8.3866,NA,99.996735,1639.78793691905,686.624146,0.54955464461718,12.630373,7.51810361399998,NA,0
"162",81,"BB2","Mar",5.708290375,5.57858013194444,5.40882577777778,84.3898892016879,438.411892,188.935996166667,0.188808806800611,4.10449166666667,2.3766751875,NA,0,4.43042366666667,4.74790766666667,4.79040533333333,56.36257285943,0,-3.049609,0.00354167345733147,-3.904346,2.199997,NA,0,7.55730066666667,6.076774,5.75108166666667,99.25978488255,1476.765015,640.414612,0.600088264008396,11.95483,2.588303,NA,0
"163",82,"BB1","Mar",8.50939364583333,8.32614714583333,NA,87.9156757708333,274.794193041815,109.036572708333,0.135866744756829,6.90651825,7.32992737079165,NA,0.00208333333333333,8.271337,8.202787,NA,71.249001,0,0,0.000820878605670292,2.699873,7.283306154,NA,0,9.053037,8.46675,NA,99.894234,1109.88434030422,447.181885,0.366667132443429,10.576016,7.34536858199999,NA,0.1
"164",82,"BB2","Mar",6.1764734375,5.91532520138889,5.69556823611111,85.531714848671,248.400092458333,101.013228104167,0.149217850329175,4.8092935,2.12611702083333,NA,0,4.84900333333333,5.35481666666667,5.30759833333333,66.59287230633,0,-2.073348,0.00487757722806598,-1.818814,2.0933,NA,0,7.63634066666667,6.46874,6.08642733333333,99.14330992122,1035.246948,424.306885,0.403868427863046,9.776463,2.203903,NA,0
"165",83,"BB1","Mar",8.3661630625,8.30774652083333,NA,80.2551615208333,313.098643908641,126.6448855,0.211595191552769,7.14684752083333,7.45565054620831,NA,0.0604166666666667,8.264942,8.209084,NA,62.962242,0,0,0.0350923099766244,4.635411,7.334545908,NA,0,8.743904,8.448752,NA,96.113754,1713.80392080455,708.203064,0.442162635850054,9.788632,7.69249755599998,NA,0.9
"166",83,"BB2","Mar",6.51985975,6.27642485416667,6.04901092361111,76.8268426909685,287.181964083333,119.437017229167,0.233706748255702,6.20016847916667,2.14488933333333,NA,0.0583333333333333,5.63006733333333,5.776415,5.584916,57.17637945186,-0.008322,-1.47613,0.0429458203312348,3.236904,2.010498,NA,0,7.945753,6.80543833333333,6.40079433333333,94.84743708282,1496.534058,627.488586,0.485737764141139,9.007517,2.311096,NA,0.7
"167",84,"BB1","Mar",8.2226053125,8.24245270833333,NA,93.0333421666667,188.975018020181,76.4208937083333,0.0695296341942333,5.19370427083333,7.97148657324998,NA,0.141666666666667,8.048295,8.082793,NA,77.623428,0,0,0.0016999286979954,2.24087,7.42871349999996,NA,0,8.670678,8.378872,NA,99.763214,1675.45757725067,705.887024,0.253170001650874,8.844688,8.15714773599996,NA,2.1
"168",84,"BB2","Mar",6.448740125,6.37330975,6.26296091666667,91.3470727042483,165.6489565,70.0180228958333,0.0802093842696004,3.8586049375,2.8574685625,NA,0.208333333333333,5.402253,5.831097,5.827276,73.83632493924,-0.008322,-3.382183,0.00567955139158849,-1.245315,2.035004,NA,0,8.478361,7.54905833333333,6.94893033333333,98.99442796462,1265.619019,571.766785,0.284663042210685,8.83914,3.101097,NA,3
"169",85,"BB1","Mar",8.512867,8.09588089583333,NA,84.5579861875,461.954577396013,197.333804708333,0.176487370821196,5.87726447916667,7.77979112537498,NA,0.00208333333333333,7.758539,7.870074,NA,54.213638,0,0,0,0.826634,7.61151075799995,NA,0,8.852664,8.370501,NA,100,1719.28129574199,726.023987,0.580873624565996,10.634712,7.974601828,NA,0.1
"170",85,"BB2","Mar",6.34305463194444,6.22035133333333,6.03995304861111,81.7162714444419,451.766851770833,194.56014275,0.194922875492974,3.8826019375,2.6961214375,NA,0.00208333333333333,5.013324,5.47541766666667,5.447749,47.23507826854,-0.016643,-3.979398,0.00392297432894668,-1.874803,2.478897,NA,0,8.00347566666667,6.67841233333333,6.378946,99.263495,1599.870972,691.970703,0.646005732144614,10.01863,2.900597,NA,0.1
"171",86,"BB1","Mar",8.25742395833333,8.34935714583333,NA,88.4070696041667,213.538896482203,82.6180251666667,0.114043330038894,6.32878139583333,7.63890718441664,NA,0.0458333333333333,8.306861,8.16993,NA,69.551102,0,0,0.0541272967172516,4.021573,7.51885675,NA,0,8.850485,8.46979,NA,94.281914,937.130606383184,381.97879,0.333372910876524,8.331304,7.77835231799997,NA,0.4
"172",86,"BB2","Mar",6.26694277777778,6.26902606944444,6.24797898611111,86.0901004033027,198.979300291667,80.7867132916667,0.128481498285183,5.31730860416667,2.3909404375,NA,0.0395833333333333,5.15641233333333,5.76914466666667,5.995974,64.66349873566,-0.008322,-2.232198,0.0618323142117243,2.156889,2.301697,NA,0,7.099611,6.69943966666667,6.49298566666667,92.76586233562,846.782715,361.351807,0.371304947383821,7.703456,2.4739,NA,0.2
"173",87,"BB1","Mar",8.4910905,8.16958091666667,NA,96.2069534791667,163.607530764002,62.096230125,0.039861327452116,7.21335802083333,8.04857495179164,NA,0.1375,8.08315,8.069837,NA,90.145782,2.01945164254668,0,0.000142290943215247,5.942401,7.77546590599997,NA,0,8.412804,8.257469,NA,99.986122,785.308889078897,314.176361,0.109840871477496,8.643581,8.39427315399996,NA,0.5
"174",87,"BB2","Mar",7.11605777777778,6.80684617361111,6.56809218055556,94.9533424469815,133.463347916667,60.274213,0.0496920738760368,6.31770785416667,2.86090875,NA,0.1875,6.34768,6.44316166666667,6.39493333333333,88.06585146006,-0.216358,-0.78571,0.00744828570887866,4.977282,2.409401,NA,0,8.02119366666667,7.23714033333333,6.84093266666667,99.24772501226,665.283875,280.345001,0.125066580529877,7.75092,3.311699,NA,0.8
"175",88,"BB1","Mar",8.648317125,8.34925170833333,NA,95.4736180416667,86.2526847422242,31.235233875,0.052860624694835,8.77968972916667,8.96487965991664,NA,0.245833333333333,8.315765,8.130665,NA,88.902786,1.03878817945687,0,0.00023671481311019,7.528993,8.283956096,NA,0,8.597489,8.428144,NA,99.977242,422.443332706944,159.810776,0.136895044049843,10.077975,9.90670551399995,NA,1.4
"176",88,"BB2","Mar",7.61728395138889,7.30723498611111,6.99861238194444,94.1200313892871,74.9724418958333,30.879734,0.0643741814345762,7.89890883333333,4.20174922916667,NA,0.325,7.24529333333333,7.094204,6.829584,86.65339781538,-0.083216,-0.493451,0.00767849430468731,7.035092,3.384399,NA,0,7.96770666666667,7.54379333333333,7.22071066666667,99.23763440186,368.013702,152.280899,0.155505410182851,9.227545,4.944397,NA,2.1
"177",89,"BB1","Mar",9.14464297916667,8.42053752083333,NA,79.5002310833333,441.366120788525,186.261312458333,0.261039071768789,9.53998085416667,9.38044137533331,NA,0.03125,8.265184,8.188432,NA,56.303978,0,0,0.0227822265298087,7.377903,9.07542251399997,NA,0,9.648935,9.019459,NA,97.853477,1781.53955757436,755.00769,0.619732395714542,12.414944,10.466079912,NA,0.7
"178",89,"BB2","Mar",8.37947179861111,7.9832023125,7.66614700694444,74.9543801751581,421.956781791667,172.24085375,0.29927600180832,8.56785972916667,5.07392945833333,NA,0.0395833333333333,7.02150966666667,6.971221,6.84366866666667,49.444229,-0.166431,-3.282547,0.0312596191505951,6.14137,4.957199,NA,0,10.1186686666667,9.406746,8.76312066666667,96.82433651941,1697.676025,700.222778,0.683009431006178,11.738,5.199997,NA,1
"179",90,"BB1","Mar",8.71802347916667,8.91804627083333,NA,81.5823047291667,248.781419641136,101.989946125,0.188606996875193,7.239522625,9.32546358983331,NA,0.0708333333333333,8.827646,8.723927,NA,71.795403,0,0,0.0826813167655668,4.518797,9.071147736,NA,0,9.710432,9.15861,NA,92.371986,1436.58456263448,603.028931,0.318170577226163,9.67078,10.663018578,NA,1.6
"180",90,"BB2","Mar",8.27679079861111,8.27729415972222,8.01077264583333,75.8521101041667,240.47231425,97.0806046041667,0.232885189307374,6.3887015,5.45532335416667,NA,0.0895833333333333,7.53679966666667,7.76633133333333,7.62351266666667,64.929649,-0.665713,-2.806132,0.0994207247090625,3.399922,5.155602,NA,0,8.90688433333333,8.980215,8.618686,90.137131,1287.281006,520.121094,0.370936332131527,8.774689,6.573303,NA,2
"181",91,"BB1","Mar",9.13252320833333,8.59366670833333,NA,83.52741475,496.905232879551,210.362485104167,0.176119007327626,6.45199658333333,8.90094648337497,NA,0.0145833333333333,8.206877,8.335254,NA,61.093651,0,0,0.0220590329908074,3.418739,8.72090110799996,NA,0,9.462206,8.945195,NA,97.173721,1795.11599868709,753.203979,0.449226171887102,10.067256,9.07190087199996,NA,0.3
"182",91,"BB2","Mar",7.83056831944444,7.74931489583333,7.68022330555556,79.8888967916667,493.198755583333,198.681866875,0.201713209306466,5.34221454166667,5.08115470833333,NA,0.0166666666666667,6.092089,6.812997,6.80176233333333,54.856468,-0.898735,-2.568934,0.00889854984148226,1.878974,4.899399,NA,0,10.1923693333333,9.11792666666667,8.669067,98.728058,1773.410034,717.641174,0.512539228517706,9.217944,5.282204,NA,0.3
"183",92,"BB1","Apr",8.77804739583333,8.93738535416667,NA,80.8999750208333,279.483680942588,117.1544123125,0.185525375159874,5.4445531875,9.20137262799997,NA,0.15625,8.775925,8.707024,NA,62.438023,0,0,0.00901865291993714,1.494885,8.70856576399996,NA,0,9.46212,9.049574,NA,98.712509,1435.60162497789,613.974854,0.389588766734669,7.999855,9.509926232,NA,1.9
"184",92,"BB2","Apr",7.62391474305556,7.86830955555556,7.89266328472222,77.8958712291667,262.716483791667,108.3539038125,0.201809131581985,4.4017528125,5.57691860416667,NA,0.229166666666667,6.39106133333333,7.057423,6.993226,57.377781,-0.499297,-1.963219,0.00206562284085501,0.521081,4.892799,NA,0,8.909983,8.534929,8.39610633333333,99.67617,1371.369995,550.480408,0.441515679997586,7.494407,5.805496,NA,3
"185",93,"BB1","Apr",8.81647795833333,8.72106833333333,NA,70.0919302916667,300.951858125921,123.2127646875,0.272801660343471,5.53595141666667,9.01800116854164,NA,0.00416666666666667,8.423771,8.559748,NA,59.739006,0,0,0.0992213645403065,2.125226,8.88860182799999,NA,0,9.094954,8.883059,NA,89.029243,1613.70738602013,677.30835,0.439454640996907,8.670461,9.16355039399997,NA,0.2
"186",93,"BB2","Apr",7.36209739583333,7.49062804166667,7.47855778472222,65.382116625,286.6160750625,119.3404043125,0.295248905004591,4.4212776875,5.49993983333333,NA,0.00208333333333333,5.648305,6.62272666666667,6.918412,52.641129,-0.008322,-2.037357,0.0807459707349857,1.677004,5.313301,NA,0,8.57288333333333,8.24117933333333,7.97541833333333,89.53614,1540.639038,635.02063,0.486357919036297,7.954834,5.691101,NA,0.1
"187",94,"BB1","Apr",8.84857297916667,8.6886648125,NA,75.316083375,460.673784232968,195.629537083333,0.237690245620833,5.60242916666667,8.74384397420831,NA,0,8.449614,8.542933,NA,55.522213,0,0,0.0354735144810404,3.109137,8.541004886,NA,0,9.217439,8.851366,NA,95.402657,1843.32786448117,782.390869,0.489869441689929,8.395125,8.88860182799999,NA,0
"188",94,"BB2","Apr",7.48687108333333,7.55301542361111,7.4597830625,70.4731204583333,418.385771229167,175.345471604167,0.265471623726369,4.37275854166667,5.1925669375,NA,0,6.26896066666667,6.814833,6.85318866666667,48.690128,-0.016643,-3.017915,0.0175341086033287,-0.524865,4.996696,NA,0,8.71580466666667,8.107408,7.827611,97.018501,1684.618042,714.852112,0.528021085200572,7.398057,5.3172,NA,0
"189",95,"BB1","Apr",9.0637118125,8.74129395833333,NA,72.8146649375,365.886398814645,151.133981145833,0.299228072719185,6.06549585416667,8.59112038191664,NA,0.0229166666666667,8.401212,8.528855,NA,41.873207,0,0,0.0299342200155666,2.426467,8.486139294,NA,0,9.193005,8.908552,NA,95.962227,1381.37484247874,560.74408,0.769170536800255,11.130917,8.72464576599998,NA,0.5
"190",95,"BB2","Apr",7.12909718055556,7.28186458333333,7.32254050694444,69.9550780833333,377.257055354167,155.155500458333,0.313947530611162,4.8724124375,5.08281877083333,NA,0.0625,5.43253633333333,6.37179366666667,6.864407,35.091751,-2.221871,-2.75947,0.0259756017852936,0.389539,4.952202,NA,0,9.06855366666667,8.10143633333333,7.76581766666667,96.164726,1437.682007,594.07373,0.835954670157904,10.7234,5.252197,NA,1.3
"191",96,"BB1","Apr",9.434539375,8.8443114375,NA,74.0357994375,533.637811954905,223.042196,0.318175032857035,6.74492945833333,8.34401326512498,NA,0,8.538216,8.608958,NA,41.448318,0,0,0.0206912393125803,1.648729,8.15866040599997,NA,0,9.834904,9.240794,NA,97.143044,1901.50898986022,789.291992,0.821066810212306,12.008119,8.52299999999997,NA,0
"192",96,"BB2","Apr",7.7281135,7.65706670833333,7.467284625,71.6807962083333,509.816020833333,208.186622729167,0.330133574348885,4.958794375,4.73348095833333,NA,0,6.13343,7.011445,6.75856,36.27816,0,-4.062007,0.00769184349518463,-1.666473,4.499397,NA,0,9.35973333333333,8.37573766666667,7.899993,98.872742,1758.947998,745.625183,0.8695824560374,11.59591,4.934402,NA,0
"193",97,"BB1","Apr",9.94886785416667,9.16831595833333,NA,79.4881553541667,574.176176269989,235.796266979167,0.278957546121325,6.845934375,7.97020465016665,NA,0,8.81632,8.874796,NA,47.591259,0,0,4.29435905431811e-05,-0.240139,7.79179725799997,NA,0,10.107598,9.471338,NA,99.993927,1738.69661520964,700.25531,0.812684476254398,13.781515,8.15866771799995,NA,0
"194",97,"BB2","Apr",7.63793045833333,7.58221220138889,7.43625966666667,75.8132229375,546.875331375,219.1555371875,0.303980735538481,4.79178795833333,4.19231229166667,NA,0,5.91647833333333,6.592061,6.74974833333333,41.88007,-0.008321,-3.740055,-0.000388461450216002,-3.620108,3.906097,NA,0,9.74135466666667,8.435494,7.90484066666667,100.079803,1634.272949,657.882202,0.900336331072782,13.52805,4.4972,NA,0
"195",98,"BB1","Apr",10.1118054791667,9.55351258333333,NA,76.5834602291667,539.909078022521,225.066509229167,0.311689337132637,7.902923375,7.63674490795831,NA,0,9.435644,9.326405,NA,43.611202,0,0,0.00111472953105208,2.535213,7.43198379199998,NA,0,10.575056,9.892142,NA,99.860466,1879.43661407768,768.400391,0.849673156602571,13.139947,7.79330353,NA,0
"196",98,"BB2","Apr",8.2323775625,8.01675852777778,7.68761176388889,72.2702348333333,500.664290479167,206.8504453125,0.341762599143972,6.01836320833333,3.61908302083333,NA,0,6.84078466666667,7.25387166666667,6.98283166666667,36.993912,0,-4.570238,-0.00680037774880439,-1.291047,3.367798,NA,0,9.84507633333333,8.61848333333333,8.066312,100.9879,1742.967041,722.938171,0.926259864379757,12.72683,3.902199,NA,0
"197",99,"BB1","Apr",10.5196104791667,9.7741990625,NA,76.9191124583333,594.170047225547,244.001608104167,0.339176067023995,7.84368083333333,7.31875381599998,NA,0,9.500146,9.470422,NA,42.954762,0,0,0.000293012294396606,-0.201827,7.153757622,NA,0,10.744324,10.044646,NA,99.955551,1861.71525492263,756.584229,0.972928057648724,15.303035,7.47928329199999,NA,0
"198",99,"BB2","Apr",8.15149755555556,8.04141785416667,7.68223301388889,72.7522886875,553.596580270833,228.1436575,0.379592828550664,5.97242291666667,3.08558816666667,NA,0,6.475269,7.02013166666667,7.13818066666667,36.778412,0,-3.380064,0.00124688587683889,-3.224747,2.887199,NA,0,9.85274133333333,8.59159166666667,8.01643066666667,99.74791,1694.014038,710.064514,1.05105391003221,15.03355,3.3172,NA,0
"199",100,"BB1","Apr",11.1934807708333,10.0808901666667,NA,77.16487675,612.516197321821,250.979134604167,0.362906067888858,9.58680995833333,7.08692683695831,NA,0,9.842331,9.758769,NA,45.988773,0,0,1.13040552705053e-06,1.006144,6.96718737199996,NA,0,11.359712,10.504295,NA,99.999863,1891.48314743955,760.953186,0.964409415402918,16.066597,7.237583304,NA,0
"200",100,"BB2","Apr",8.74533496527778,8.30269235416667,7.87640792361111,73.6229294583333,568.134316708333,232.072481166667,0.392983284302453,7.57126870833333,2.66381504166667,NA,0,6.742576,7.28456466666667,7.14860266666667,40.582218,-0.008322,-3.185381,-0.000151367903108322,-2.401649,2.498299,NA,0,10.8392606666667,9.42916033333333,8.666335,100.028702,1734.206055,712.095703,1.02170715901173,15.46375,2.872803,NA,0
"201",101,"BB1","Apr",11.7379267708333,10.6303376666667,NA,83.0320004166667,598.297079063211,237.9839655625,0.266775020771437,10.4880053333333,6.86628845562498,NA,0,10.532003,10.347694,NA,62.970955,0,0,0.00947092140424482,3.361518,6.71762789799999,NA,0,11.957985,11.051997,NA,98.892036,1993.24554586564,779.427734,0.666168132357186,16.180696,6.96995587799995,NA,0
"202",101,"BB2","Apr",9.52328934027778,8.95210667361111,8.37028389583333,80.8693623125,533.5239434375,214.131389104167,0.29018619589778,8.40240410416667,2.27158133333333,NA,0,7.61251166666667,8.065277,7.67662033333333,55.605652,-0.008322,-3.26573,-0.00332673625238279,0.097699,2.100601,NA,0,11.83287,10.032378,9.17437833333333,100.528503,1744.642944,711.299683,0.75196960053375,15.12195,2.496696,NA,0
"203",102,"BB1","Apr",11.3481614583333,11.1383455208333,NA,68.4831330416667,623.143260906558,260.1674628125,0.467336333258727,10.5666901875,6.63688433824998,NA,0,11.227837,10.916805,NA,26.131966,0,0,0.0162413040439631,3.089458,6.50123382799995,NA,0,12.304755,11.464347,NA,98.488014,1931.01105764422,784.104553,1.24726245164024,15.261692,6.78639817199996,NA,0
"204",102,"BB2","Apr",9.73659147222222,9.3308140625,8.76962196527778,65.4457417916667,555.368065020833,236.788333375,0.476405508767177,8.94941283333333,1.83349354166667,86.0267852291667,0,8.48043466666667,8.461008,8.03668733333333,25.64854,-0.033286,-5.161164,-0.00455873879440666,-1.00766,1.5933,85.210907,0,11.42105,9.97414866666667,9.16800166666667,100.535103,1776.27002,772.218506,1.18613943271843,14.5229,2.099998,86.886803,0
"205",103,"BB1","Apr",10.9962070208333,11.037266875,NA,58.0671360833333,649.129052535673,273.649830333333,0.591711397474711,8.17338235416667,6.43929161004164,NA,0,10.64186,10.661168,NA,22.973486,0,0,0.0390116281736541,-1.327065,6.32024263399995,NA,0,12.209688,11.460295,NA,93.31115,1956.22733775639,809.101379,1.32909392738428,15.228348,6.58212374199996,NA,0
"206",103,"BB2","Apr",8.58314618055556,8.65600757638889,8.42139785416667,55.8004985833333,587.165723416667,252.360836104167,0.591389742650297,5.99194141666667,1.29380002083333,85.0912842083333,0,7.15428133333333,7.81929866666667,7.74029466666667,22.12414,-0.049929,-4.784202,0.0237398128593566,-4.347026,1.039398,84.277969,0,10.1450753333333,9.56944133333333,9.09636833333333,94.838402,1712.286987,759.990784,1.29844260756086,15.0022,1.563301,86.099411,0
