"","jday","Site","month","TS.5","TS.10","TS.30","RH","PARin","SWin","VPD","Precip","Ta","WTH","SWC","month_local","NEE_f","GPP_DT","GPP_f","Reco","Reco_DT","CH4_f","CH4_f_RF","NEEgC_f","GPPgC_DT","GPPgC_f","RecogC","RecogC_DT","CH4gC_f","CH4mgC_f","CH4gC_f_RF","CH4mgC_f_RF","NEEcum","GPPcum_f","Recocum","CH4mgCcum","CH4cum_f_RF","CH4cum_f_RF_gC","co2","ch4","co2gC","ch4gC","ch4mgC","CH4_gC","CH4_mgC","logCH4_gC","logCH4_mgC"
"130",92,"BB1","Apr",8.77804739583333,8.72106833333333,NA,80.8999750208333,279.483680942588,117.1544123125,0.185525375159874,7.5,5.4445531875,9.01800116854164,NA,"4",0.066766134257957,0.451009051060806,0.436238223042648,0.503004357300605,0.574275421780839,0.0080671246183022,0.0061845615143993,0.0692808139386487,0.46799585595996,0.452668699475326,0.521949513413975,0.595904931266793,0.00837096479992593,8.37096479992593,0.00641749683927764,6.41749683927764,10.5352323593183,21.9629775544873,32.4982099138057,765.273141483802,636.886227785797,0.636886227785797,-0.175942363636364,0.00363454545454545,-0.182569056820364,0.00377143697454545,3.77143697454545,0.0337714369745455,29.7714369745455,-3.38813989368228,3.39354944307826
"131",92,"BB2","Apr",7.62391474305556,7.86830955555556,7.89266328472222,77.8958712291667,262.716483791667,108.3539038125,0.201809131581985,11,4.4017528125,5.57691860416667,NA,"4",0.106391047136377,0.790761270624426,0.816901210770955,0.923292257907332,0.871024246130638,NA,0.00325763856899566,0.110398159535721,0.820544503121225,0.847668977973433,0.958067137509154,0.903830503336903,NA,NA,0.00338033426805832,3.38033426805832,23.7607794616727,30.1690644268564,53.9298438885291,NA,727.356972643782,0.727356972643782,-0.277519444444444,-0.0004285,-0.2879719368,-0.000444639024,-0.444639024,0.029555360976,25.555360976,-3.52149013107713,3.24084711757538
"132",93,"BB1","Apr",8.81647795833333,8.6886648125,NA,70.0919302916667,300.951858125921,123.2127646875,0.272801660343471,0.2,5.53595141666667,8.74384397420831,NA,"4",0.142519466928721,0.467603724112754,0.354705235468217,0.497224702396938,0.618797071526147,0.0144392172328112,0.013781117560625,0.147887320131125,0.485215550777736,0.368064853456892,0.515952173588016,0.642103444428108,0.0149830559106678,14.9830559106678,0.0143001695724284,14.3001695724284,10.6831196794495,22.3310424079442,33.0141620873937,780.256197394469,651.186397358225,0.651186397358225,0.121342775,0.01486195,0.1259130292776,0.0154217104848,15.4217104848,0.0454217104848,41.4217104848,-3.09176508372716,3.72380515122294
"133",93,"BB2","Apr",7.36209739583333,7.49062804166667,7.47855778472222,65.382116625,286.6160750625,119.3404043125,0.295248905004591,0.1,4.4212776875,5.49993983333333,NA,"4",0.210772402064324,0.716240719642706,0.654922293341008,0.865694695405332,0.822919539300089,NA,0.00901741650497396,0.218710933815674,0.743217210107329,0.679589286597404,0.898300220413079,0.853913980828287,NA,NA,0.0093570484802173,9.3570484802173,23.9794903954884,30.8486537134538,54.8281441089422,NA,736.714021123999,0.736714021123999,-0.0110237096774194,0.0117644516129032,-0.0114389066787097,0.0122075479184516,12.2075479184516,0.0422075479184516,38.2075479184516,-3.16515621330701,3.64303308558256
"134",94,"BB1","Apr",8.84857297916667,8.74129395833333,NA,75.316083375,460.673784232968,195.629537083333,0.237690245620833,0,5.60242916666667,8.59112038191664,NA,"4",0.0846602830715387,0.541597113747329,0.342939119129725,0.427599402201264,0.617979505039881,0.0078783202491725,0.00804675719348611,0.0878489279731452,0.561995827439508,0.355855578112627,0.443704506085772,0.641255085117703,0.00817504930303733,8.17504930303733,0.00834983025642157,8.34983025642157,10.7709686074226,22.6868979860568,33.4578665934794,788.431246697507,659.536227614647,0.659536227614647,-0.06814946875,0.0059471875,-0.070716250341,0.00617118237,6.17118237,0.03617118237,32.17118237,-3.31949254430718,3.47107109438343
"135",94,"BB2","Apr",7.48687108333333,7.55301542361111,7.4597830625,70.4731204583333,418.385771229167,175.345471604167,0.265471623726369,0,4.37275854166667,5.1925669375,NA,"4",-0.021207704212765,0.736640435895499,0.761873812192064,0.740666107979299,0.729557661097191,NA,0.0057997797157014,-0.0220064711842346,0.764385261273067,0.790569027454466,0.768562556270231,0.757035720844755,NA,NA,0.00601822261891357,6.01822261891357,23.9574839243041,31.6392227409083,55.5967066652124,NA,742.732243742912,0.742732243742913,-0.485234310344828,0.00302724137931034,-0.503510175409655,0.00314125939862069,3.14125939862069,0.0331412593986207,29.1412593986207,-3.40697626533341,3.37215501872885
"136",95,"BB1","Apr",9.0637118125,8.8443114375,NA,72.8146649375,365.886398814645,151.133981145833,0.299228072719185,1.1,6.06549585416667,8.34401326512498,NA,"4",0.137807238229133,0.551208176578445,0.218613109808339,0.356420348037472,0.628309016236242,0.00743041342198523,0.00859434307502604,0.142997610049795,0.571968881341096,0.22684695397616,0.369844564025955,0.651973647023764,0.00771027251311088,7.71027251311088,0.00891804041260382,8.91804041260382,10.9139662174724,22.913744940033,33.8277111575054,796.141519210618,668.45426802725,0.66845426802725,-0.0750185714285714,0.00887964285714286,-0.0778440709028572,0.00921408572571429,9.21408572571429,0.0392140857257143,35.2140857257143,-3.23871926699158,3.56144616522266
"137",95,"BB2","Apr",7.12909718055556,7.28186458333333,7.32254050694444,69.9550780833333,377.257055354167,155.155500458333,0.313947530611162,3,4.8724124375,5.08281877083333,NA,"4",0.394654995058209,0.687120831919397,0.231054753894839,0.625709748953049,0.67940871247966,NA,0.0116012383190503,0.409519280792081,0.713000550932809,0.239757200145534,0.649276480937617,0.704997962226494,NA,NA,0.012038187359099,12.038187359099,24.3670032050962,31.8789799410538,56.2459831461501,NA,754.770431102012,0.754770431102012,-0.147988921052632,0.00389810526315789,-0.153562775775158,0.00404492349978947,4.04492349978947,0.0340449234997895,30.0449234997895,-3.38007434708191,3.40269371159491
"138",96,"BB1","Apr",9.434539375,9.16831595833333,NA,74.0357994375,533.637811954905,223.042196,0.318175032857035,0,6.74492945833333,7.97020465016665,NA,"4",-0.033810626046045,0.611936782435622,0.319877384418503,0.286066758372458,0.645930561680778,0.00584944943894561,0.00461540899578125,-0.0350840694654432,0.634984769409277,0.331925246225242,0.296841176759798,0.670258890355923,0.00606976310261406,6.06976310261406,0.00478924376019835,4.78924376019835,10.878882148007,23.2456701862582,34.1245523342652,802.211282313232,673.243511787449,0.673243511787449,-0.313500576923077,0.00315423076923077,-0.325308262652308,0.00327303171692308,3.27303171692308,0.0332730317169231,29.2730317169231,-3.40300806845883,3.37666667295951
"139",96,"BB2","Apr",7.7281135,7.65706670833333,7.467284625,71.6807962083333,509.816020833333,208.186622729167,0.330133574348885,0,4.958794375,4.73348095833333,NA,"4",0.645197898422574,0.729984726431073,-0.14277498359003,0.502422914832544,0.624620474519467,NA,0.0154380449611371,0.669498632068762,0.757478871167373,-0.148152460571965,0.521346171496797,0.648146180071768,NA,NA,0.0160195034865534,16.0195034865534,25.036501837165,31.7308274804819,56.7673293176468,NA,770.789934588565,0.770789934588565,0.7955777,0.0210614666666667,0.8255423384928,0.0218547257472,21.8547257472,0.0518547257472,47.8547257472,-2.95930920579446,3.86816987471932
